cause_of_death,category,confidence
mental and behavioural disorders due to use of alcohol unspecified mental and behavioural disorder,none,0.9999841323509585
mental and behavioural disorders due to use of cannabinoids dependence syndrome,none,0.9998956285783988
mental and behavioural disorders due to use of opioids dependence syndrome,none,0.9999879908630094
mental and behavioural disorders due to use of opioids harmful use,none,0.9999879612488395
mental and behavioural disorders due to use of tobacco unspecified mental and behavioural disorder,none,0.978698283187973
mental and behavioural disorders due to use of volatile solvents dependence syndrome,none,0.9999948453878723
mesothelioma unspecified,none,0.999877764489765
metaphyseal dysplasia,none,0.9999991807550347
migraine with aura [classical migraine],none,0.9999362136399517
mild cognitive disorder,none,0.9999996871837232
miliary tuberculosis unspecified,none,0.9999983759447105
mitochondrial myopathy not elsewhere classified,none,0.9999982719215704
mitral valve insufficiency,none,0.9971757147758901
mixed small and large cell difuse - 2008 version,none,0.9991299804261149
monoclonal gammopathy of undetermined significance mgus,none,0.9999870820393738
mononeuritis multiplex,none,0.9999954406567383
monoplegia of lower limb,none,0.9999985103284967
motorcycle rider injured in collision with car pick-up truck or van passenger injured in traffic accident,none,0.999975625013573
motorcycle rider injured in collision with heavy transport vehicle or bus passenger injured in nontraffic accident,none,0.9999884388040928
motorcycle rider injured in collision with heavy transport vehicle or bus passenger injured in traffic accident,none,0.9999931917267004
motorcycle rider injured in collision with railway train or railway vehicle driver injured in nontraffic accident,none,0.9999959926245343
motorcycle rider injured in collision with two- or three-wheeled motor vehicle driver injured in nontraffic accident,none,0.9999572082940205
motorcycle rider injured in collision with two- or three-wheeled motor vehicle driver injured in traffic accident,none,0.9999878427930499
motorcycle rider injured in noncollision transport accident driver injured in traffic accident,none,0.9999964990515798
mucinosis of skin,none,0.9999981527181072
mucocutaneous lymph node syndrome [kawasaki],none,0.9999959478300544
mucormycosis unspecified,none,0.9999994191622202
multifocal and multisystemic disseminated langerhans-cell histiocytosis [letterer-siwe disease],none,0.999991702065453
multifocal and unisystemic langerhans-cell histiocytosis,none,0.9999969014559128
multiple congenital malformations not elsewhere classified,none,0.9999911349197552
multiple myeloma,none,0.9959176198208616
muscular dystrophy,none,0.9999991359604119
mycetoma unspecified,none,0.9999993743675585
mycobacterial infection unspecified,none,0.9999984359196371
myelodysplastic syndrome with isolated del5q chromosomal abnormality,none,0.9875267286219966
nasal polyp unspecified,none,0.9999935782031456
neonatal aspiration of meconium,none,0.9999990615514631
neonatal aspiration syndrome unspecified,none,0.9999990615514915
neonatal candidiasis,none,0.9999992999586204
neonatal cerebral leukomalacia,none,0.9999998063873693
neonatal conjunctivitis and dacryocystitis,none,0.9999943382151865
neoplasm of uncertain or unknown behaviour adrenal gland,none,0.9999919245441687
neoplasm of uncertain or unknown behaviour aortic body and other paraganglia,none,0.9999560603531022
neoplasm of uncertain or unknown behaviour appendix,none,0.9999688291006624
neoplasm of uncertain or unknown behaviour cerebral meninges,none,0.999998346330432
neoplasm of uncertain or unknown behaviour connective and other soft tissue,none,0.999993638177813
neoplasm of uncertain or unknown behaviour cranial nerves,none,0.9999983911250335
neoplasm of uncertain or unknown behaviour digestive organ unspecified,none,0.99998448921029
neoplasm of uncertain or unknown behaviour endocrine gland unspecified,none,0.9999988231444054
neoplasm of uncertain or unknown behaviour female genital organ unspecified,none,0.9999955454260767
neoplasm of uncertain or unknown behaviour larynx,none,0.40632311469691057
neoplasm of uncertain or unknown behaviour other male genital organs,none,0.9999903005019516
neoplasm of uncertain or unknown behaviour other respiratory organs,none,0.9999693210806991
neoplasm of uncertain or unknown behaviour ovary,none,0.9999910005370596
neoplasm of uncertain or unknown behaviour parathyroid gland,none,0.9999964990515372
neoplasm of uncertain or unknown behaviour pituitary gland,none,0.9999946662101277
neoplasm of uncertain or unknown behaviour pleura,none,0.9999828355657607
neoplasm of uncertain or unknown behaviour prostate,none,0.5926069470238251
neoplasm of uncertain or unknown behaviour thymus,none,0.9999961710561655
neoplasm of uncertain or unknown behaviour thyroid gland,none,0.9999934893607959
neoplasm of uncertain or unknown behaviour uterus,none,0.9999865604370104
neurogenic bowel not elsewhere classified,none,0.9999987935301421
neuromuscular scoliosis,none,0.9999988231444196
neuromyelitis optica [devic],none,0.9999901365055316
neuronal ceroid lipofuscinosis,none,0.9999976759044535
neurosyphilis unspecified,none,0.9999987487355083
nocardiosis unspecified,none,0.999999493571153
nodular lymphocyte predominant hodgkin lymphoma,none,0.9999961710560518
nodular sclerosis classical hodgkin lymphoma,none,0.9999969902986509
noninfective neonatal diarrhoea,none,0.9999984359196371
noninflammatory disorder of vagina unspecified,none,0.9999985847373761
nonrheumatic mitral valve stenosis,none,0.999936660812288
nonrheumatic tricuspid valve stenosis,none,0.9999790514818235
nonspecific urethritis,none,0.9999989871425625
nontoxic goitre unspecified,none,0.9999933397972814
nquest adjourned,none,0.9999899277145589
nutritional anaemia unspecified,none,0.9999994191622202
nutritional deficiency unspecified,none,0.9999996871837232
obstruction of bile duct,none,0.9999956046543124
occipital encephalocele,none,0.9999998063873693
occupant [any] of heavy transport vehicle injured in other specified transport accidents,none,0.9999891836321863
occupant of heavy transport vehicle injured in collision with car pick-up truck or van driver injured in traffic accident,none,0.9999797522551969
occupant of heavy transport vehicle injured in noncollision transport accident person on outside of vehicle injured in nontraffic accident,none,0.9999859955334586
occupant of pick-up truck or van injured in collision with fixed or stationary object passenger injured in traffic accident,none,0.9999887516169931
occupant of pick-up truck or van injured in collision with fixed or stationary object unspecified occupant of pick-up truck or van injured in traffic accident,none,0.9999619921729483
occupant of pick-up truck or van injured in noncollision transport accident driver injured in traffic accident,none,0.9999861291691947
occupant of pick-up truck or van injured in noncollision transport accident person on outside of vehicle injured in traffic accident,none,0.9999735097624759
occupant of pick-up truck or van injured in noncollision transport accident unspecified occupant of pick-up truck or van injured in nontraffic accident,none,0.9999461388139749
occupant of pick-up truck or van injured in noncollision transport accident unspecified occupant of pick-up truck or van injured in traffic accident,none,0.9999522922974514
occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle,none,0.9999963950286208
occupant of streetcar injured by fall from streetcar,none,0.999995739037783
occupant of streetcar injured in other specified transport accidents,none,0.9999980039004326
occupant of three-wheeled motor vehicle injured in collision with car pick-up truck or van driver injured in traffic accident,none,0.9999943685755824
occupant of three-wheeled motor vehicle injured in collision with car pick-up truck or van person injured while boarding or alighting,none,0.9999928789124966
occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object driver injured in traffic accident,none,0.9999955158119247
occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus person on outside of vehicle injured in traffic accident,none,0.9999910460776085
occupant of three-wheeled motor vehicle injured in noncollision transport accident passenger injured in nontraffic accident,none,0.9999944877786088
oedema of larynx,none,0.9812731340536203
oesophageal obstruction,none,0.9984955693877345
oesophageal web,none,0.9999822539926615
orchitis epididymitis and epididymo-orchitis without abscess,none,0.9999933253634552
osteolysis,none,1.0
osteomyelitis unspecified,none,0.9999998063873693
osteomyelofibrosis,none,0.9999983911250335
osteonecrosis unspecified,none,0.9999821644040676
other acute osteomyelitis,none,0.9999998063873693
other acute rheumatic heart disease,none,0.998285411695682
other alzheimer disease,none,0.9999957238575143
other amnesia,none,0.9999998063873693
other amyloidosis,none,0.9999992551639781
other and unspecified adrenocortical insufficiency,none,0.9999789163543423
other and unspecified agents primarily acting on muscles,none,0.999999493571153
other and unspecified cirrhosis of liver,none,0.9999687698734159
other and unspecified convulsions,none,0.9999980335146725
other and unspecified gastroenteritis and colitis of infectious origin,none,0.9999985103284967
other and unspecified hydronephrosis,none,0.9999972438855631
other and unspecified intestinal obstruction,none,0.9999991807550489
other and unspecified water transport accidents unspecified watercraft,none,0.9999985551231056
other antidysrhythmic drugs not elsewhere classified,none,0.99999426380668
other atypical virus infections of central nervous system,none,0.9999986743266168
other autoimmune haemolytic anaemias,none,0.9999963198734678
other benign neoplasm cervix uteri,none,0.9999829099739285
other bursitis not elsewhere classified,none,0.9999979439254608
other cardiovascular disorders originating in the perinatal period,none,0.9999266035939431
other cervical disc disorders,none,0.9999990167568458
other childhood disintegrative disorder,none,0.9999985847373477
other complications associated with artificial fertilization,none,0.9999935485887677
other congenital ichthyosis,none,0.9999998063873693
other congenital malformation syndromes with other skeletal changes,none,0.9999714666834749
other congenital malformations of bile ducts,none,0.9999871116534039
other congenital malformations of bony thorax,none,0.9999956646291864
other congenital malformations of diaphragm,none,0.9999967222778139
other congenital malformations of great veins,none,0.9999960518529527
other congenital malformations of hair,none,0.9999952622254222
other congenital malformations of lung,none,0.9982552829426075
other congenital malformations of oesophagus,none,0.9998952110377383
other congenital malformations of ribs,none,0.9999962454647001
other congenital malformations of upper limbs including shoulder girdle,none,0.9999965438460703
other deletions of part of a chromosome,none,0.9999986743266026
other depressive episodes,none,0.9999992999586204
other dermatomyositis,none,0.9999962006704363
other diseases of salivary glands,none,0.9999948894357537
other disorders of globe,none,0.9999998063873693
other disorders of intestinal carbohydrate absorption,none,0.9999915669361628
other disorders of lung,none,0.8806881178293027
other emphysema,none,0.022975751072425655
other encephalitis myelitis and encephalomyelitis,none,0.9999893620625883
other forms of acute ischaemic heart disease,none,0.04742391498148457
other forms of acute pericarditis,none,0.9999441701980857
other forms of chronic ischaemic heart disease,none,0.46874065281994276
other forms of leptospirosis,none,0.9999988679390284
other forms of scoliosis,none,0.999999493571153
other fusion of spine,none,0.999999612774776
other gonococcal infections,none,0.999999493571153
other granulomatous disorders of skin and subcutaneous tissue,none,0.9999811963589528
other hereditary and idiopathic neuropathies,none,0.9999947854130757
other hereditary ataxias,none,0.9999985847373761
other histiocytosis syndromes,none,0.9999989871425767
other hydrocephalus,none,0.9999918053416895
other hyperparathyroidism,none,0.9999987039408765
other hypoglycaemia,none,0.9999973334746837
other immediate postpartum haemorrhage,none,0.9999964390768689
other infective tenosynovitis,none,0.999998346330432
other interstitial pulmonary diseases with fibrosis,none,0.4686659286830795
other intestinal escherichia coli infections,none,0.999986933223304
other intestinal malabsorption,none,0.99999795910582
other iron deficiency anaemias,none,1.0
other juvenile arthritis,none,0.9999984207393133
other lipid storage disorders,none,0.9999992551639639
other mature t/nk-cell lymphomas,none,0.9990303704003024
other megaloblastic anaemias not elsewhere classified,none,0.9999954414032454
other meningococcal infections,none,0.9999960222387999
other mitral valve diseases,none,0.9999533932002386
other mycobacterial infections,none,0.9999953366340599
other myositis,none,0.9999912389422524
other neuromuscular dysfunction of bladder,none,0.9999988679390284
other non-follicular lymphoma,none,0.9999236685212337
other nonrheumatic tricuspid valve disorders,none,0.9999848619953284
other obesity,none,0.9999783651420825
other orthopoxvirus infections,none,0.9999979439255319
other osteoporosis,none,0.9999995679801056
other pervasive developmental disorders,none,0.99999822712696
other placental disorders,none,0.9999961558758049
other pneumonia organism unspecified,none,0.9525402167374566
other pulmonary aspergillosis,none,0.9971919519649228
other rupture of muscle nontraumatic,none,0.999998510328511
other secondary parkinsonism,none,0.9999988231444054
other secondary scoliosis,none,0.9999967222777997
other secondary syphilis,none,0.9999998063873693
other seropositive rheumatoid arthritis,none,0.9999991807550489
other severe and complicated plasmodium falciparum malaria,none,0.9999971398625124
other shock,none,0.9999995679801056
other somatoform disorders,none,0.9999998063873693
other specified abdominal hernia with gangrene,none,0.9999991063461252
other specified abdominal hernia with obstruction without gangrene,none,0.9999964246428699
other specified coagulation defects,none,0.9999998063873693
other specified conditions associated with female genital organs and menstrual cycle,none,0.9999963502341513
other specified conduction disorders,none,0.9999375840250673
other specified congenital infectious and parasitic diseases,none,0.9999911197398124
other specified congenital malformations of face and neck,none,0.9999966774831877
other specified congenital malformations of intestine,none,0.9999893764962721
other specified congenital malformations of kidney,none,0.9999953366340031
other specified congenital malformations of limbs,none,0.9999919541583423
other specified congenital malformations of spinal cord,none,0.9999792891368484
other specified degenerative diseases of basal ganglia,none,0.9999959326498252
other specified diabetes mellitus with peripheral circulatory complications,none,0.9998850054358855
other specified diabetes mellitus with renal complications,none,0.9999952622254507
other specified diabetes mellitus with unspecified complications,none,0.9999836251839618
other specified diseases of liver,none,0.9999945318266448
other specified diseases of oesophagus,none,0.9978054954945751
other specified diseases of pancreas,none,0.9998995019262387
other specified diseases of pericardium,none,0.999997556701033
other specified diseases of pulmonary vessels,none,0.9982803395080231
other specified diseases of spinal cord,none,0.9999980039004042
other specified diseases of upper respiratory tract,none,0.9999912837363792
other specified disorders of central nervous system,none,0.9999979439255319
other specified disorders of kidney and ureter,none,0.9999842060124683
other specified disorders of muscle,none,0.9999987487355083
other specified disorders of peritoneum,none,0.9999991807550347
other specified disorders of prostate,none,0.997515806082302
other specified disorders of thyroid,none,0.9999888996869308
other specified disorders of veins,none,0.999999612774776
other specified disorders of white blood cells,none,0.9999000530946577
other specified disturbances of cerebral status of newborn,none,0.9999977654935418
other specified epidermal thickening,none,0.9999981527181072
other specified heart block,none,0.999997482292216
other specified inflammation of vagina and vulva,none,0.9999979591058058
other specified inflammatory liver diseases,none,0.9999964542570915
other specified inflammatory spondylopathies,none,0.9999969014558702
other specified leukaemias,none,0.9875178750508481
other specified local infections of skin and subcutaneous tissue,none,0.9999921037215216
other specified mycoses,none,0.999999493571153
other specified neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue,none,0.9998136739112634
other specified noninfective gastroenteritis and colitis,none,0.9999971694767835
other specified nutritional deficiencies,none,0.9999983911250193
other specified osteochondrodysplasias,none,0.999996126261706
other specified peripheral vascular diseases,none,0.9998595064381945
other specified pregnancy-related conditions,none,0.9999975567010756
other specified puerperal infections,none,0.9999984359196229
other specified spondylopathies,none,0.9999965286657609
other specified symptoms and signs involving the digestive system and abdomen,none,0.9999642106729552
other specified types of non-hodgkin lymphoma,none,0.9999818371600507
other specified viral diseases,none,0.9999989423479343
other specified zoonotic bacterial diseases not elsewhere classified,none,0.9999786339044086
other spontaneous pneumothorax,none,0.9940672717652487
other streptococcal sepsis,none,0.9999992551639639
other systemic antibiotics,none,0.9999573115638242
other thrombophilia,none,0.9999966774832587
other tricuspid valve diseases,none,0.9999976759043967
other vascular disorders of intestine,none,0.9999972734997095
other vincent infections,none,0.9999985847373477
other viral infections of unspecified site,none,0.9999939806064737
otorhinolaryngological drugs and preparations,none,0.9999951878167049
paget disease of other bones,none,0.9999973182944335
pain in limb,none,0.999999612774776
palmar fascial fibromatosis [dupuytren],none,0.9999854132107573
paraplegia unspecified,none,0.999999493571153
parenteral anaesthetics,none,0.9999925053774816
passenger of special construction vehicle injured in nontraffic accident,none,0.9999938173552739
patau syndrome unspecified,none,0.9999977951078457
patent ductus arteriosus,none,0.9999983167161829
pathological fracture not elsewhere classified,none,0.9999981975127143
pedal cyclist [any] injured in other specified transport accidents,none,0.999992118901579
pedal cyclist [any] injured in unspecified traffic accident,none,0.9999942045782254
pedal cyclist injured in collision with car pick-up truck or van passenger injured in traffic accident,none,0.999987649182645
pedal cyclist injured in collision with fixed or stationary object driver injured in nontraffic accident,none,0.999993742946792
pedal cyclist injured in collision with other pedal cycle driver injured in traffic accident,none,0.9999889452273982
pedal cyclist injured in collision with pedestrian or animal driver injured in traffic accident,none,0.9999922828985514
pedal cyclist injured in collision with two- or three-wheeled motor vehicle passenger injured in traffic accident,none,0.999976965836455
pedal cyclist injured in noncollision transport accident passenger injured in nontraffic accident,none,0.9999888708191367
pedestrian injured in collision with car pick-up truck or van nontraffic accident,none,0.9999732258214579
pedestrian injured in collision with car pick-up truck or van unspecified whether traffic or nontraffic accident,none,0.9999645097911937
pedestrian injured in collision with heavy transport vehicle or bus traffic accident,none,0.9999853099354367
pedestrian injured in collision with railway train or railway vehicle traffic accident,none,0.999994964590785
pedestrian injured in collision with two- or three-wheeled motor vehicle traffic accident,none,0.9999832531447598
pedestrian injured in traffic accident involving other and unspecified motor vehicles,none,0.9999913140970094
pemphigus vulgaris,none,0.9999992551639781
peptic ulcer site unspecified chronic without haemorrhage or perforation,none,0.9998350323013176
peptic ulcer site unspecified unspecified as acute or chronic without haemorrhage or perforation,none,0.9999951582025919
peritonitis unspecified,none,0.999999612774776
persistant atrial fibrillation from 2014 onwards,none,0.9815437940114617
person injured in collision between car and bus traffic,none,0.9999947110043939
person injured in collision between car and heavy transport vehicle traffic,none,0.9999978550827375
person injured in collision between other specified motor vehicles traffic,none,0.9999922677185057
person injured in unspecified vehicle accident,none,0.9999988679390284
person injured while boarding or alighting from special industrial vehicle,none,0.9999980335146867
person on outside of special agricultural vehicle injured in nontraffic accident,none,0.9999960222387146
personality disorder unspecified,none,0.999999493571153
phakomatosis unspecified,none,0.9999991359604119
pharyngeal pouch,none,0.9999857852507914
phlebitis and thrombophlebitis of femoral vein,none,0.9999261268195775
phlebitis and thrombophlebitis of lower extremities unspecified,none,0.9999956198347497
phlebitis and thrombophlebitis of unspecified site,none,0.9999939061976385
plasmodium falciparum malaria unspecified,none,0.9999994191622202
pneumonia due to escherichia coli,none,0.9998584633761783
pneumonia due to other streptococci,none,0.9999965582799287
polyarteritis nodosa,none,0.9999998063873693
polyarthrosis unspecified,none,0.9999959622640322
polymyalgia rheumatica,none,0.9999981079235306
portal hypertension,none,0.9999959622639327
portal vein-hepatic artery fistula,none,0.9999942638065947
postprocedural renal failure,none,0.9999954854514087
pre-eclampsia unspecified,none,0.9999703339082312
pre-existing hypertensive heart and renal disease complicating pregnancy childbirth and the puerperium,none,0.9998486387312019
predominantly obsessional thoughts or ruminations,none,0.999983937995271
premature separation of placenta unspecified,none,0.9999996871837232
prepatellar bursitis,none,0.9999960814670495
primary atelectasis of newborn,none,0.9999229829687003
primary cutaneous cd30-positive t-cell proliferations,none,0.9999832827590318
psoriasis unspecified,none,0.999999612774776
psychostimulants with abuse potential,none,0.9999897044896853
pulmonary actinomycosis,none,0.9914179346469162
pulmonary embolism without mention of acute cor pulmonale,none,0.880667645758293
pulmonary heart disease unspecified,none,0.5310652860801615
pulmonary nocardiosis,none,0.9999908661546805
pulmonary toxoplasmosis,none,0.9999780371528575
pulmonary valve insufficiency,none,0.9992481594063628
pure hyperglyceridaemia,none,0.9999892124999468
purulent endophthalmitis,none,0.999999612774776
pustulosis palmaris et plantaris,none,0.9999990615514915
pyridoxine deficiency,none,1.0
qualitative platelet defects,none,1.0
rabies unspecified,none,0.999999612774776
rapidly progressive nephritic syndrome unspecified,none,0.999999493571153
re-entry ventricular arrhythmia,none,0.999668299670782
rectal abscess,none,0.999973388323246
rectal fistula,none,0.9999989423479201
rectal polyp,none,0.9999942638066942
recurrent depressive disorder current episode severe without psychotic symptoms,none,0.9999937573807095
refractory anaemia with excess of blasts,none,0.8931642978200527
renal agenesis unilateral,none,1.0
renal hypoplasia unspecified,none,0.9999990615514915
renal osteodystrophy,none,0.9999991807550347
renal tubulo-interstitial disease unspecified,none,0.999997914311252
respiratory arrest,none,0.9524681233516213
respiratory failure of newborn,none,0.9999662514980449
respiratory tuberculosis unspecified without mention of bacteriological or histological confirmation,none,0.866862446733624
retropharyngeal and parapharyngeal abscess,none,0.9999983167161545
rheumatic aortic valve disease unspecified,none,0.9998828896337193
rheumatoid lung disease,none,0.7980737700407705
rheumatoid nodule,none,0.9999911941481702
rheumatoid vasculitis,none,0.9999955750402865
rhinocerebral mucormycosis,none,0.9999877972525048
rider or occupant injured in collision with fixed or stationary object,none,0.9999965286657041
rider or occupant injured in other and unspecified transport accidents,none,0.9999985847373477
rotaviral enteritis,none,0.9999996871837232
salicylates,none,0.9999909709228006
salmonella sepsis,none,0.9999979143111951
sarcoidosis of other and combined sites,none,0.9999002170750253
schistosomiasis due to schistosoma haematobium [urinary schistosomiasis],none,0.9999698282399437
secondary and unspecified malignant neoplasm lymph node unspecified,none,0.9999175152122531
secondary and unspecified malignant neoplasm lymph nodes of head face and neck,none,0.9993232912701241
secondary malignant neoplasm of bone and bone marrow,none,0.999990568521522
secondary malignant neoplasm of brain and cerebral meninges,none,0.9999989127336675
secondary malignant neoplasm of other and unspecified digestive organs,none,0.9999386871479574
secondary malignant neoplasm of other specified sites,none,0.9999982423073093
secondary thrombocytopenia,none,0.9999977951078599
sepsis due to staphylococcus aureus,none,0.9999989423479343
sepsis due to streptococcus group a,none,0.9999974526779639
sepsis due to unspecified staphylococcus,none,0.9999993743675585
sepsis of newborn due to escherichia coli,none,0.9999983911250335
sepsis unspecified,none,0.9999988527586979
sequelae of intracerebral haemorrhage,none,0.8173944999555801
sequelae of other and unspecified cerebrovascular diseases,none,0.9971785796200339
sequelae of other and unspecified transport accidents,none,0.9999876932303372
sequelae of other specified infectious and parasitic diseases,none,0.9999922525382472
sequelae of respiratory and unspecified tuberculosis,none,0.9990142664353567
sequestration of lung,none,0.9995529250846942
seronegative rheumatoid arthritis,none,0.9999973182943198
severe combined immunodeficiency [scid] with low t- and b-cell numbers,none,0.999949102823706
severe depressive episode without psychotic symptoms,none,0.9999966030744503
shock unspecified,none,1.0
sicca syndrome [sjgren],none,0.9999288690499344
sinus fistula and cyst of branchial cleft,none,0.99999807830926
slow fetal growth unspecified,none,0.9999935334086602
small cell b-cell lymphoma,none,0.9999596507464601
small for gestational age,none,0.9999994191622202
soft tissue disorder unspecified,none,1.0
solitary plasmacytoma,none,0.9999932502087602
spastic paraplegia,none,1.0
specific isolated phobias,none,1.0
spina bifida unspecified,none,0.999999612774776
spinal muscular atrophy unspecified,none,0.999999612774776
spinal stenosis,none,0.999997705518769
spontaneous abortion complete or unspecified with other and unspecified complications,none,0.9999952174309324
spontaneous rupture of unspecified tendon,none,0.9999989423479343
stage i decubitus ulcer and pressure area from 2014 onwards,none,0.9999933701578887
stenosis of aorta,none,0.9740119524780029
stenosis of larynx,none,0.8661409164559195
streptococcal infection unspecified site,none,1.0
striatonigral degeneration,none,0.9999989423479343
subarachnoid haemorrhage from anterior communicating artery,none,0.7309959976981046
subarachnoid haemorrhage from middle cerebral artery,none,0.9986729501140532
subcortical vascular dementia,none,0.9998748217111056
subcutaneous phaeomycotic abscess and cyst,none,0.9999977055187121
subsequent myocardial infarction of unspecified site,none,0.13296149822004263
suppurative otitis media unspecified,none,1.0
surgical operation with transplant of whole organ,none,0.9999991063461252
surgical procedure unspecified,none,0.9999893165220308
syringomyelia and syringobulbia,none,0.9999989423479343
systemic inflammatory response syndrome unspecified,none,0.9999970798875925
systemic involvement of connective tissue unspecified,none,0.9999981527180788
systemic lupus erythematosus with organ or system involvement,none,0.9999977206990108
thalassaemia unspecified,none,0.9999998063873693
thiamine deficiency unspecified,none,0.999999493571153
thoracic spina bifida without hydrocephalus,none,0.9999989871425625
thyrotoxicosis unspecified,none,0.999999448776502
toxic liver disease with cholestasis,none,0.9999985399427375
toxic liver disease with other disorders of liver,none,0.9999963350538166
toxic shock syndrome,none,0.999999612774776
transient cerebral ischaemic attack unspecified,none,0.9520711296703102
trichilemmal cyst,none,0.9999994191622202
trigeminal neuralgia,none,1.0
triploidy and polyploidy,none,0.9999964838713281
tubal pregnancy,none,1.0
tuberculosis complicating pregnancy childbirth and the puerperium,none,0.9999940254007376
tuberculosis of intestines peritoneum and mesenteric glands,none,0.9999888548930813
tuberculosis of larynx trachea and bronchus without mention of bacteriological or histological confirmation,none,0.8516852684644137
tuberculosis of other specified organs,none,0.9999903749098648
tuberous sclerosis,none,0.9999986591462183
typhoid fever,none,0.9999998063873693
ulcer of anus and rectum,none,0.9999257244405416
ulceration of vulva,none,0.9999989127336675
ulcerative chronic pancolitis,none,0.999888282790089
ultralight microlight or powered-glider accident injuring occupant,none,0.9999923421270627
umbilical hernia without obstruction or gangrene,none,0.9999988231444196
unilateral or unspecified femoral hernia with gangrene,none,0.999998063128899
unilateral or unspecified femoral hernia with obstruction without gangrene,none,0.999990851720293
unilateral or unspecified femoral hernia without obstruction or gangrene,none,0.9999969758647008
unilateral or unspecified inguinal hernia without obstruction or gangrene,none,0.9999962606450762
unspecified abdominal hernia with gangrene,none,0.9999993743675585
unspecified brain damage due to birth injury,none,0.999999612774776
unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident,none,0.9999880364034354
unspecified cleft palate with unilateral cleft lip,none,0.9999993743675585
unspecified diabetes mellitus with ketoacidosis,none,0.9999950534334788
unspecified diabetes mellitus with unspecified complications,none,0.9999982423072951
unspecified haemorrhoids with other complications until 2013 - then moved to k64,none,0.9999627658483546
unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident,none,0.9999905244731774
unspecified nephritic syndrome diffuse endocapillary proliferative glomerulonephritis,none,0.9999878420467759
unspecified nephritic syndrome other,none,0.9999975718814005
unspecified pre-existing hypertension complicating pregnancy childbirth and the puerperium,none,0.9999846979996583
unspecified respiratory condition due to chemicals gases fumes and vapours,none,0.8807277514693794
unspecified viral hepatitis without hepatic coma,none,0.9999988679390284
unspecified visual impairment binocular,none,0.9999971095018334
urethral abscess,none,0.999999225549702
urethral disorder unspecified,none,0.9999998063873693
urinary calculus unspecified,none,0.9998886107524326
urinary catheterization,none,0.9999978399023799
urticaria unspecified,none,0.999999612774776
vaccine or biological substance unspecified,none,0.9999975718813863
vaginal delivery following previous caesarean section,none,0.9999993743675585
varicella meningitis,none,0.9999993743675585
varicose veins of other specified sites,none,0.9999956046544971
vascular disorder of intestine unspecified,none,0.9999992999586204
vasculitis limited to skin unspecified,none,0.9999984655338472
ventral hernia with gangrene from 2014 onwards,none,0.9999938317893204
ventral hernia with obstruction without gangrene from 2014 onwards,none,0.999991164534076
ventral hernia without obstruction or gangrene from 2014 onwards,none,0.9999955454260341
ventral hernia without obstruction or gangrene until 2013,none,0.9999890044553708
ventricular premature depolarization,none,0.9999391487527105
viral carditis,none,0.9999976607241555
vitamin b12 deficiency anaemia due to intrinsic factor deficiency,none,0.9999946214154372
vitamin d deficiency unspecified,none,0.9999992999586204
war operations involving other explosions and fragments,none,0.9999991807550347
war operations occurring after cessation of hostilities,none,0.9999987935301421
water-transport-related drowning and submersion without accident to watercraft canoe or kayak,none,0.9999873060100635
water-transport-related drowning and submersion without accident to watercraft sailboat,none,0.9999945621873308
waterhouse-friderichsen syndrome,none,0.9999985103284967
whooping cough due to bordetella pertussis,none,0.9999993743675585
whooping cough unspecified,none,0.9999995679801056
wrist or foot drop acquired,none,0.999999612774776
yellow nail syndrome,none,0.9999998063873693
zoster encephalitis,none,0.9999984359196513
