cause_of_death,category,confidence
meconium plug syndrome,none,0.9999988527586979
medullary cystic kidney,none,0.9996620620256886
meningitis unspecified,none,1.0
meningococcaemia unspecified,none,0.999975191511751
meningococcal infection unspecified,none,0.9999991359604119
menopausal and female climacteric states,none,0.9999994191622202
mental and behavioural disorders due to use of alcohol amnesic syndrome,none,0.999994919796351
mental and behavioural disorders due to use of alcohol unspecified mental and behavioural disorder,none,0.9999851603736429
mental and behavioural disorders due to use of cannabinoids dependence syndrome,none,0.9999235941167494
mental and behavioural disorders due to use of opioids dependence syndrome,none,0.9999937573806953
mental and behavioural disorders due to use of opioids harmful use,none,0.9999953070198146
mental and behavioural disorders due to use of tobacco unspecified mental and behavioural disorder,none,0.9758741504940242
mental and behavioural disorders due to use of volatile solvents dependence syndrome,none,0.9999939661723256
mesothelioma unspecified,none,0.9997121420213751
metaphyseal dysplasia,none,0.9999987039408907
migraine with aura [classical migraine],none,0.99996203472666
mild cognitive disorder,none,1.0
miliary tuberculosis unspecified,none,0.9999984951481292
mitochondrial myopathy not elsewhere classified,none,0.9999985847373903
mitral valve insufficiency,none,0.9902662106194376
mixed small and large cell difuse - 2008 version,none,0.9989059593325004
monoclonal gammopathy of undetermined significance mgus,none,0.9999846979997151
mononeuritis multiplex,none,0.9999986591462894
monoplegia of lower limb,none,0.9999984655338898
motorcycle rider injured in collision with car pick-up truck or van passenger injured in traffic accident,none,0.9999789178464932
motorcycle rider injured in collision with heavy transport vehicle or bus passenger injured in nontraffic accident,none,0.999984833128134
motorcycle rider injured in collision with heavy transport vehicle or bus passenger injured in traffic accident,none,0.9999934301324298
motorcycle rider injured in collision with railway train or railway vehicle driver injured in nontraffic accident,none,0.9999964398231919
motorcycle rider injured in collision with two- or three-wheeled motor vehicle driver injured in nontraffic accident,none,0.9999818530859376
motorcycle rider injured in collision with two- or three-wheeled motor vehicle driver injured in traffic accident,none,0.9999887964111507
motorcycle rider injured in noncollision transport accident driver injured in traffic accident,none,0.9999960222387431
mucinosis of skin,none,0.9999985551231199
mucocutaneous lymph node syndrome [kawasaki],none,0.9999955158119105
mucormycosis unspecified,none,0.9999992551639781
multifocal and multisystemic disseminated langerhans-cell histiocytosis [letterer-siwe disease],none,0.999985399523886
multifocal and unisystemic langerhans-cell histiocytosis,none,0.9999960374190162
multiple congenital malformations not elsewhere classified,none,0.9999937573807237
multiple myeloma,none,0.9988148020132634
muscular dystrophy,none,0.9999994191622202
mycetoma unspecified,none,0.9999993743675585
mycobacterial infection unspecified,none,0.9999992551639781
myelodysplastic syndrome with isolated del5q chromosomal abnormality,none,0.9146670768560854
nasal polyp unspecified,none,0.999997869516686
neonatal aspiration of meconium,none,0.9999993743675585
neonatal aspiration syndrome unspecified,none,0.999999225549702
neonatal candidiasis,none,0.9999993743675585
neonatal cerebral leukomalacia,none,0.9999991807550347
neonatal conjunctivitis and dacryocystitis,none,0.9999981231038212
neoplasm of uncertain or unknown behaviour adrenal gland,none,0.9999959774441766
neoplasm of uncertain or unknown behaviour aortic body and other paraganglia,none,0.9999677714808541
neoplasm of uncertain or unknown behaviour appendix,none,0.999843535518738
neoplasm of uncertain or unknown behaviour cerebral meninges,none,0.999998510328511
neoplasm of uncertain or unknown behaviour connective and other soft tissue,none,0.9999931317520742
neoplasm of uncertain or unknown behaviour cranial nerves,none,0.9999983167161545
neoplasm of uncertain or unknown behaviour digestive organ unspecified,none,0.9998315015854745
neoplasm of uncertain or unknown behaviour endocrine gland unspecified,none,0.9999977951078031
neoplasm of uncertain or unknown behaviour female genital organ unspecified,none,0.9999945173928297
neoplasm of uncertain or unknown behaviour larynx,larynx cancer,0.9138288239849927
neoplasm of uncertain or unknown behaviour other male genital organs,none,0.9999605154989665
neoplasm of uncertain or unknown behaviour other respiratory organs,none,0.9996622079079205
neoplasm of uncertain or unknown behaviour ovary,none,0.9999966926636129
neoplasm of uncertain or unknown behaviour parathyroid gland,none,0.9999963798484417
neoplasm of uncertain or unknown behaviour pituitary gland,none,0.9999959774443329
neoplasm of uncertain or unknown behaviour pleura,none,0.9999429782253731
neoplasm of uncertain or unknown behaviour prostate,prostate cancer,0.9706750777048572
neoplasm of uncertain or unknown behaviour thymus,none,0.9999939957867159
neoplasm of uncertain or unknown behaviour thyroid gland,none,0.999994755798861
neoplasm of uncertain or unknown behaviour uterus,none,0.9999931613663402
neurogenic bowel not elsewhere classified,none,0.9999992999586204
neuromuscular scoliosis,none,0.9999968414811776
neuromyelitis optica [devic],none,0.9999958134466693
neuronal ceroid lipofuscinosis,none,0.9998380270900719
neurosyphilis unspecified,none,0.9999988975533081
nocardiosis unspecified,none,0.9999995679801056
nodular lymphocyte predominant hodgkin lymphoma,none,0.9999968862755555
nodular sclerosis classical hodgkin lymphoma,none,0.9999960814671632
noninfective neonatal diarrhoea,none,0.9999981527181214
noninflammatory disorder of vagina unspecified,none,0.9999978695166434
nonrheumatic mitral valve stenosis,none,0.9997629359357791
nonrheumatic tricuspid valve stenosis,none,0.9999941749641414
nonspecific urethritis,none,0.9999989127336675
nontoxic goitre unspecified,none,0.9999944574183086
nquest adjourned,none,0.9999840571964571
nutritional anaemia unspecified,none,0.999999612774776
nutritional deficiency unspecified,none,0.9999992999586204
obstruction of bile duct,none,0.9999949638446052
occipital encephalocele,none,0.9999998063873693
occupant [any] of heavy transport vehicle injured in other specified transport accidents,none,0.9999897796440995
occupant of heavy transport vehicle injured in collision with car pick-up truck or van driver injured in traffic accident,none,0.9999771002170799
occupant of heavy transport vehicle injured in noncollision transport accident person on outside of vehicle injured in nontraffic accident,none,0.9999841330975139
occupant of pick-up truck or van injured in collision with fixed or stationary object passenger injured in traffic accident,none,0.9999862635513921
occupant of pick-up truck or van injured in collision with fixed or stationary object unspecified occupant of pick-up truck or van injured in traffic accident,none,0.9999587889811743
occupant of pick-up truck or van injured in noncollision transport accident driver injured in traffic accident,none,0.9999778002433735
occupant of pick-up truck or van injured in noncollision transport accident person on outside of vehicle injured in traffic accident,none,0.9999790522280625
occupant of pick-up truck or van injured in noncollision transport accident unspecified occupant of pick-up truck or van injured in nontraffic accident,none,0.9999464220012575
occupant of pick-up truck or van injured in noncollision transport accident unspecified occupant of pick-up truck or van injured in traffic accident,none,0.9999703209670456
occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle,none,0.9999961270080144
occupant of streetcar injured by fall from streetcar,none,0.9999940109666883
occupant of streetcar injured in other specified transport accidents,none,0.9999969310701342
occupant of three-wheeled motor vehicle injured in collision with car pick-up truck or van driver injured in traffic accident,none,0.9999957246040359
occupant of three-wheeled motor vehicle injured in collision with car pick-up truck or van person injured while boarding or alighting,none,0.9999939669188173
occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object driver injured in traffic accident,none,0.9999966630493274
occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus person on outside of vehicle injured in traffic accident,none,0.9999897948243915
occupant of three-wheeled motor vehicle injured in noncollision transport accident passenger injured in nontraffic accident,none,0.9999934893607106
oedema of larynx,none,0.9873478264359721
oesophageal obstruction,none,0.9992601046849724
oesophageal web,none,0.999982298784908
orchitis epididymitis and epididymo-orchitis without abscess,none,0.9999909413092104
osteolysis,none,1.0
osteomyelitis unspecified,none,0.9999998063873693
osteomyelofibrosis,none,0.9999980039004326
osteonecrosis unspecified,none,0.9999896741288624
other acute osteomyelitis,none,1.0
other acute rheumatic heart disease,none,0.9971834227136039
other alzheimer disease,none,0.9999968862755271
other amnesia,none,0.9999998063873693
other amyloidosis,none,0.999999612774776
other and unspecified adrenocortical insufficiency,none,0.9999808235747409
other and unspecified agents primarily acting on muscles,none,0.9999992999586204
other and unspecified cirrhosis of liver,none,0.9999736866969575
other and unspecified convulsions,none,0.9999979887200869
other and unspecified gastroenteritis and colitis of infectious origin,none,0.9999983463303752
other and unspecified hydronephrosis,none,0.9999976014955707
other and unspecified intestinal obstruction,none,0.9999992551639639
other and unspecified water transport accidents unspecified watercraft,none,0.9999981231038496
other antidysrhythmic drugs not elsewhere classified,none,0.9999890636837021
other atypical virus infections of central nervous system,none,0.9999981079235306
other autoimmune haemolytic anaemias,none,0.9999971542963795
other benign neoplasm cervix uteri,none,0.9999864116209898
other bursitis not elsewhere classified,none,0.9999982271269173
other cardiovascular disorders originating in the perinatal period,none,0.9999108699914933
other cervical disc disorders,none,0.9999979439255177
other childhood disintegrative disorder,none,0.9999980335146867
other complications associated with artificial fertilization,none,0.9999956494489474
other congenital ichthyosis,none,0.9999998063873693
other congenital malformation syndromes with other skeletal changes,none,0.9999849364034338
other congenital malformations of bile ducts,none,0.999981077157795
other congenital malformations of bony thorax,none,0.9999970502734091
other congenital malformations of diaphragm,none,0.9999958878552059
other congenital malformations of great veins,none,0.9999955750401728
other congenital malformations of hair,none,0.9999927293494286
other congenital malformations of lung,none,0.9984717650366695
other congenital malformations of oesophagus,none,0.9998950326216777
other congenital malformations of ribs,none,0.9999923269464477
other congenital malformations of upper limbs including shoulder girdle,none,0.999992684554967
other deletions of part of a chromosome,none,0.9999981231038496
other depressive episodes,none,0.9999986591462752
other dermatomyositis,none,0.9999933397973809
other diseases of salivary glands,none,0.9999937869949231
other disorders of globe,none,0.9999992999586204
other disorders of intestinal carbohydrate absorption,none,0.9999866052312971
other disorders of lung,none,0.8174277515459906
other emphysema,pulmonary disease,0.9578123867496743
other encephalitis myelitis and encephalomyelitis,none,0.9999980039004042
other forms of acute ischaemic heart disease,ischaemic heart disease,0.9980705941226661
other forms of acute pericarditis,none,0.9999601571559963
other forms of chronic ischaemic heart disease,ischaemic heart disease,0.9999559555875597
other forms of leptospirosis,none,0.9999994191622202
other forms of scoliosis,none,0.9999992999586204
other fusion of spine,none,0.999999612774776
other gonococcal infections,none,0.999999225549702
other granulomatous disorders of skin and subcutaneous tissue,none,0.9999948598216353
other hereditary and idiopathic neuropathies,none,0.9999936677918951
other hereditary ataxias,none,0.9999981231038354
other histiocytosis syndromes,none,0.9999971990910129
other hydrocephalus,none,0.9999963646680781
other hyperparathyroidism,none,0.9999985551231199
other hypoglycaemia,none,0.9999978998773454
other immediate postpartum haemorrhage,none,0.9999969310701768
other infective tenosynovitis,none,0.9999989423479343
other interstitial pulmonary diseases with fibrosis,pulmonary disease,0.9875421346633727
other intestinal escherichia coli infections,none,0.9999908669005445
other intestinal malabsorption,none,0.9999990615514915
other iron deficiency anaemias,none,0.9999991063461252
other juvenile arthritis,none,0.9999993743675585
other lipid storage disorders,none,0.9999983167161545
other mature t/nk-cell lymphomas,none,0.9999752962784278
other megaloblastic anaemias not elsewhere classified,none,0.9999971398625692
other meningococcal infections,none,0.9999942045783675
other mitral valve diseases,none,0.9999755346803598
other mycobacterial infections,none,0.9999970798875925
other myositis,none,0.999993071777494
other neuromuscular dysfunction of bladder,none,0.9999969606842998
other non-follicular lymphoma,none,0.9998206111456259
other nonrheumatic tricuspid valve disorders,none,0.9999717498778168
other obesity,none,0.9999889293013701
other orthopoxvirus infections,none,0.9999990167568458
other osteoporosis,none,1.0
other pervasive developmental disorders,none,0.9999974374976551
other placental disorders,none,0.9999952470451324
other pneumonia organism unspecified,none,0.9148547470934391
other pulmonary aspergillosis,none,0.9940792851017669
other rupture of muscle nontraumatic,none,0.9999987039408907
other secondary parkinsonism,none,0.9999996871837232
other secondary scoliosis,none,0.999995887855348
other secondary syphilis,none,0.999999612774776
other seropositive rheumatoid arthritis,none,0.9999961558758191
other severe and complicated plasmodium falciparum malaria,none,0.999996707843882
other shock,none,0.9999998063873693
other somatoform disorders,none,0.999999612774776
other specified abdominal hernia with gangrene,none,0.9999987487355083
other specified abdominal hernia with obstruction without gangrene,none,0.9999959774442334
other specified coagulation defects,none,1.0
other specified conditions associated with female genital organs and menstrual cycle,none,0.9999977654935844
other specified conduction disorders,none,0.999927690786175
other specified congenital infectious and parasitic diseases,none,0.9999877820725983
other specified congenital malformations of face and neck,none,0.9999975119065114
other specified congenital malformations of intestine,none,0.999990240527257
other specified congenital malformations of kidney,none,0.9999919245443109
other specified congenital malformations of limbs,none,0.9999924757634907
other specified congenital malformations of spinal cord,none,0.9999943086011412
other specified degenerative diseases of basal ganglia,none,0.9999983615107689
other specified diabetes mellitus with peripheral circulatory complications,none,0.9998799994707633
other specified diabetes mellitus with renal complications,none,0.9999933101834079
other specified diabetes mellitus with unspecified complications,none,0.999900425853164
other specified diseases of liver,none,0.9999905685210104
other specified diseases of oesophagus,none,0.9889811370135637
other specified diseases of pancreas,none,0.9975146914695612
other specified diseases of pericardium,none,0.9999914325535227
other specified diseases of pulmonary vessels,none,0.9940494212445621
other specified diseases of spinal cord,none,0.9999949046161091
other specified diseases of upper respiratory tract,none,0.9999387167617054
other specified disorders of central nervous system,none,0.9999988527586979
other specified disorders of kidney and ureter,none,0.9998852438162914
other specified disorders of muscle,none,0.9999986295319884
other specified disorders of peritoneum,none,0.9999991063461252
other specified disorders of prostate,none,0.9975141414287508
other specified disorders of thyroid,none,0.9999915669359354
other specified disorders of veins,none,0.9999990615514915
other specified disorders of white blood cells,none,0.9996630601174121
other specified disturbances of cerebral status of newborn,none,0.999998152718093
other specified epidermal thickening,none,0.9999978399024367
other specified heart block,none,0.9998572267203213
other specified inflammation of vagina and vulva,none,0.9999966926635276
other specified inflammatory liver diseases,none,0.9999941149893566
other specified inflammatory spondylopathies,none,0.9999955454260625
other specified leukaemias,none,0.9900456429660771
other specified local infections of skin and subcutaneous tissue,none,0.9999928189380879
other specified mycoses,none,0.9999988231444054
other specified neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue,none,0.9999407294135476
other specified noninfective gastroenteritis and colitis,none,0.9999974822922586
other specified nutritional deficiencies,none,0.9999985551231199
other specified osteochondrodysplasias,none,0.9999948598217916
other specified peripheral vascular diseases,none,0.9998539046752754
other specified pregnancy-related conditions,none,0.9999964094624487
other specified puerperal infections,none,0.999997437497712
other specified spondylopathies,none,0.9999950238192703
other specified symptoms and signs involving the digestive system and abdomen,none,0.9999776058884335
other specified types of non-hodgkin lymphoma,none,0.9999885124660478
other specified viral diseases,none,0.9999988975533081
other specified zoonotic bacterial diseases not elsewhere classified,none,0.9999943981897715
other spontaneous pneumothorax,none,0.9819754876680237
other streptococcal sepsis,none,0.9999988231444054
other systemic antibiotics,none,0.9999690378872015
other thrombophilia,none,0.9999960366725514
other tricuspid valve diseases,none,0.9999972438855063
other vascular disorders of intestine,none,0.999997079887763
other vincent infections,none,0.9999984655339182
other viral infections of unspecified site,none,0.9999926245804137
otorhinolaryngological drugs and preparations,none,0.9999955902205102
paget disease of other bones,none,0.999997556701033
pain in limb,none,0.9999998063873693
palmar fascial fibromatosis [dupuytren],none,0.9999690530673208
paraplegia unspecified,none,0.999999612774776
parenteral anaesthetics,none,0.9999956494489758
passenger of special construction vehicle injured in nontraffic accident,none,0.999995590220567
patau syndrome unspecified,none,0.9999989871425625
patent ductus arteriosus,none,0.9999972287052148
pathological fracture not elsewhere classified,none,0.9999991063461252
pedal cyclist [any] injured in other specified transport accidents,none,0.9999907332640615
pedal cyclist [any] injured in unspecified traffic accident,none,0.9999959478299976
pedal cyclist injured in collision with car pick-up truck or van passenger injured in traffic accident,none,0.9999891691982068
pedal cyclist injured in collision with fixed or stationary object driver injured in nontraffic accident,none,0.9999943389615648
pedal cyclist injured in collision with other pedal cycle driver injured in traffic accident,none,0.9999894220370737
pedal cyclist injured in collision with pedestrian or animal driver injured in traffic accident,none,0.9999921933100965
pedal cyclist injured in collision with two- or three-wheeled motor vehicle passenger injured in traffic accident,none,0.9999819571076112
pedal cyclist injured in noncollision transport accident passenger injured in nontraffic accident,none,0.9999920892875
pedestrian injured in collision with car pick-up truck or van nontraffic accident,none,0.9999793498578643
pedestrian injured in collision with car pick-up truck or van unspecified whether traffic or nontraffic accident,none,0.9999618130010902
pedestrian injured in collision with heavy transport vehicle or bus traffic accident,none,0.9999736730097636
pedestrian injured in collision with railway train or railway vehicle traffic accident,none,0.9999949197964221
pedestrian injured in collision with two- or three-wheeled motor vehicle traffic accident,none,0.9999797666887277
pedestrian injured in traffic accident involving other and unspecified motor vehicles,none,0.9999934597465343
pemphigus vulgaris,none,0.999999612774776
peptic ulcer site unspecified chronic without haemorrhage or perforation,none,0.9998355090397365
peptic ulcer site unspecified unspecified as acute or chronic without haemorrhage or perforation,none,0.9999945621874019
peritonitis unspecified,none,0.9999996871837232
persistant atrial fibrillation from 2014 onwards,none,0.9767308854272762
person injured in collision between car and bus traffic,none,0.9999921333354589
person injured in collision between car and heavy transport vehicle traffic,none,0.9999954414032454
person injured in collision between other specified motor vehicles traffic,none,0.9999899580746504
person injured in unspecified vehicle accident,none,0.9999984359196229
person injured while boarding or alighting from special industrial vehicle,none,0.9999966182548459
person on outside of special agricultural vehicle injured in nontraffic accident,none,0.9999918653160943
personality disorder unspecified,none,0.999999493571153
phakomatosis unspecified,none,0.9999990615514915
pharyngeal pouch,none,0.9999751019240173
phlebitis and thrombophlebitis of femoral vein,none,0.9999372864044567
phlebitis and thrombophlebitis of lower extremities unspecified,none,0.9999972142713324
phlebitis and thrombophlebitis of unspecified site,none,0.9999986743266168
plasmodium falciparum malaria unspecified,none,0.999999493571153
pneumonia due to escherichia coli,none,0.9999520668424503
pneumonia due to other streptococci,none,0.9999972438855205
polyarteritis nodosa,none,0.9999998063873693
polyarthrosis unspecified,none,0.9999947254382685
polymyalgia rheumatica,none,0.9999977503132992
portal hypertension,none,0.999992892600195
portal vein-hepatic artery fistula,none,0.999997720699025
postprocedural renal failure,none,0.999895717414754
pre-eclampsia unspecified,none,0.9999747443222688
pre-existing hypertensive heart and renal disease complicating pregnancy childbirth and the puerperium,none,0.9994454388660944
predominantly obsessional thoughts or ruminations,none,0.9999836547978327
premature separation of placenta unspecified,none,0.9999998063873693
prepatellar bursitis,none,0.9999793187518983
primary atelectasis of newborn,none,0.9998894450859237
primary cutaneous cd30-positive t-cell proliferations,none,0.9999893916763448
psoriasis unspecified,none,0.9999998063873693
psychostimulants with abuse potential,none,0.9999405047080743
pulmonary actinomycosis,none,0.9968217747389931
pulmonary embolism without mention of acute cor pulmonale,none,0.9324004619066817
pulmonary heart disease unspecified,none,0.6222265805582068
pulmonary nocardiosis,none,0.9999780371525306
pulmonary toxoplasmosis,none,0.9999899573285312
pulmonary valve insufficiency,none,0.9951976623101744
pure hyperglyceridaemia,none,0.9999307602492806
purulent endophthalmitis,none,0.9999991807550489
pustulosis palmaris et plantaris,none,0.9999985103284967
pyridoxine deficiency,none,1.0
qualitative platelet defects,none,0.999999493571153
rabies unspecified,none,0.9999998063873693
rapidly progressive nephritic syndrome unspecified,none,0.9999998063873693
re-entry ventricular arrhythmia,none,0.9998413750135285
rectal abscess,none,0.9999297618932618
rectal fistula,none,0.9999992999586204
rectal polyp,none,0.9999904493183661
recurrent depressive disorder current episode severe without psychotic symptoms,none,0.9999924165353126
refractory anaemia with excess of blasts,none,0.88052993081133
renal agenesis unilateral,none,1.0
renal hypoplasia unspecified,none,0.9999998063873693
renal osteodystrophy,none,0.9999991063461252
renal tubulo-interstitial disease unspecified,none,0.9999955454260767
respiratory arrest,none,0.9464979354686298
respiratory failure of newborn,none,0.9999384335753971
respiratory tuberculosis unspecified without mention of bacteriological or histological confirmation,none,0.9044854221780241
retropharyngeal and parapharyngeal abscess,none,0.9999973334746837
rheumatic aortic valve disease unspecified,none,0.999647852083735
rheumatoid lung disease,none,0.8174517474525076
rheumatoid nodule,none,0.9999865004627533
rheumatoid vasculitis,none,0.9999929525745797
rhinocerebral mucormycosis,none,0.9999953814283987
rider or occupant injured in collision with fixed or stationary object,none,0.999995455837159
rider or occupant injured in other and unspecified transport accidents,none,0.9999974078835039
rotaviral enteritis,none,0.9999998063873693
salicylates,none,0.9999906133151215
salmonella sepsis,none,0.9999969606843566
sarcoidosis of other and combined sites,none,0.9999955302456973
schistosomiasis due to schistosoma haematobium [urinary schistosomiasis],none,0.9999536171627719
secondary and unspecified malignant neoplasm lymph node unspecified,none,0.9998159182654683
secondary and unspecified malignant neoplasm lymph nodes of head face and neck,none,0.9999628546878326
secondary malignant neoplasm of bone and bone marrow,none,0.9999926845548818
secondary malignant neoplasm of brain and cerebral meninges,none,0.9999982423073093
secondary malignant neoplasm of other and unspecified digestive organs,none,0.999994472598487
secondary malignant neoplasm of other specified sites,none,0.9999979143112662
secondary thrombocytopenia,none,0.9999968414810497
sepsis due to staphylococcus aureus,none,0.9999982871019062
sepsis due to streptococcus group a,none,0.999998152718093
sepsis due to unspecified staphylococcus,none,0.9999987935301279
sepsis of newborn due to escherichia coli,none,0.9999981231038496
sepsis unspecified,none,0.9999988975533223
sequelae of intracerebral haemorrhage,none,0.8668896506768614
sequelae of other and unspecified cerebrovascular diseases,none,0.9913917225357632
sequelae of other and unspecified transport accidents,none,0.9999904348848089
sequelae of other specified infectious and parasitic diseases,none,0.9999918205217282
sequelae of respiratory and unspecified tuberculosis,none,0.9998085030813728
sequestration of lung,none,0.9996930080719338
seronegative rheumatoid arthritis,none,0.9999982719215704
severe combined immunodeficiency [scid] with low t- and b-cell numbers,none,0.999961141854388
severe depressive episode without psychotic symptoms,none,0.9999958582410153
shock unspecified,none,0.9999992551639639
sicca syndrome [sjgren],none,0.9999675482619068
sinus fistula and cyst of branchial cleft,none,0.9999983167161403
slow fetal growth unspecified,none,0.9999942486263769
small cell b-cell lymphoma,none,0.9999654915074498
small for gestational age,none,0.9999998063873693
soft tissue disorder unspecified,none,0.9999986143516758
solitary plasmacytoma,none,0.9999962750791296
spastic paraplegia,none,1.0
specific isolated phobias,none,1.0
spina bifida unspecified,none,0.999999612774776
spinal muscular atrophy unspecified,none,0.9999991807550489
spinal stenosis,none,0.9999984207392423
spontaneous abortion complete or unspecified with other and unspecified complications,none,0.9999942789868127
spontaneous rupture of unspecified tendon,none,0.9999998063873693
stage i decubitus ulcer and pressure area from 2014 onwards,none,0.9999896004675041
stenosis of aorta,none,0.9769629460019409
stenosis of larynx,none,0.8511236040353654
streptococcal infection unspecified site,none,0.9999992103693378
striatonigral degeneration,none,0.9999964390766983
subarachnoid haemorrhage from anterior communicating artery,none,0.7548578355123184
subarachnoid haemorrhage from middle cerebral artery,none,0.9986735157008697
subcortical vascular dementia,none,0.9998396653162127
subcutaneous phaeomycotic abscess and cyst,none,0.9999984207392423
subsequent myocardial infarction of unspecified site,ischaemic heart disease,0.8932905572789114
suppurative otitis media unspecified,none,0.9999977503132992
surgical operation with transplant of whole organ,none,0.999999612774776
surgical procedure unspecified,none,0.9999988527586979
syringomyelia and syringobulbia,none,0.9999987783497845
systemic inflammatory response syndrome unspecified,none,0.9999948446415363
systemic involvement of connective tissue unspecified,none,0.9999977503132992
systemic lupus erythematosus with organ or system involvement,none,0.9999980039004326
thalassaemia unspecified,none,0.9999998063873693
thiamine deficiency unspecified,none,1.0
thoracic spina bifida without hydrocephalus,none,0.9999994191622202
thyrotoxicosis unspecified,none,1.0
toxic liver disease with cholestasis,none,0.9999969158898333
toxic liver disease with other disorders of liver,none,0.9999976462901532
toxic shock syndrome,none,0.999999612774776
transient cerebral ischaemic attack unspecified,none,0.34839818264964134
trichilemmal cyst,none,0.999999612774776
trigeminal neuralgia,none,0.999999612774776
triploidy and polyploidy,none,0.9999972886801437
tubal pregnancy,none,1.0
tuberculosis complicating pregnancy childbirth and the puerperium,none,0.99999795910582
tuberculosis of intestines peritoneum and mesenteric glands,none,0.9999612899196407
tuberculosis of larynx trachea and bronchus without mention of bacteriological or histological confirmation,none,0.8517321127391537
tuberculosis of other specified organs,none,0.9999977654936129
tuberous sclerosis,none,0.9999992103693378
typhoid fever,none,1.0
ulcer of anus and rectum,none,0.9999765323341512
ulceration of vulva,none,0.9999990615514915
ulcerative chronic pancolitis,none,0.9999009770184689
ultralight microlight or powered-glider accident injuring occupant,none,0.9999911501001958
umbilical hernia without obstruction or gangrene,none,0.9999982271269884
unilateral or unspecified femoral hernia with gangrene,none,0.9999973630889464
unilateral or unspecified femoral hernia with obstruction without gangrene,none,0.9999661026853878
unilateral or unspecified femoral hernia without obstruction or gangrene,none,0.9999875740283483
unilateral or unspecified inguinal hernia without obstruction or gangrene,none,0.9999769499098786
unspecified abdominal hernia with gangrene,none,0.9999985551231199
unspecified brain damage due to birth injury,none,0.9999984807142285
unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident,none,0.9999868891757163
unspecified cleft palate with unilateral cleft lip,none,0.9999985255088645
unspecified diabetes mellitus with ketoacidosis,none,0.9999236389085424
unspecified diabetes mellitus with unspecified complications,none,0.9999929677548346
unspecified haemorrhoids with other complications until 2013 - then moved to k64,none,0.9999506971862621
unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident,none,0.9999790962750918
unspecified nephritic syndrome diffuse endocapillary proliferative glomerulonephritis,none,0.9998851101974191
unspecified nephritic syndrome other,none,0.9999966630493701
unspecified pre-existing hypertension complicating pregnancy childbirth and the puerperium,none,0.9999772482860739
unspecified respiratory condition due to chemicals gases fumes and vapours,none,0.8806496283290367
unspecified viral hepatitis without hepatic coma,none,0.9999956646291722
unspecified visual impairment binocular,none,0.9999932357747647
urethral abscess,none,0.9999989127336675
urethral disorder unspecified,none,1.0
urinary calculus unspecified,none,0.9999304178410464
urinary catheterization,none,0.9999951726365583
urticaria unspecified,none,0.9999993743675585
vaccine or biological substance unspecified,none,0.9999976910847802
vaginal delivery following previous caesarean section,none,0.9999984359196371
varicella meningitis,none,0.9999992551639781
varicose veins of other specified sites,none,0.9999971694767835
vascular disorder of intestine unspecified,none,0.9999917605472836
vasculitis limited to skin unspecified,none,0.9999972886801437
ventral hernia with gangrene from 2014 onwards,none,0.9999908669007008
ventral hernia with obstruction without gangrene from 2014 onwards,none,0.9999850556055204
ventral hernia without obstruction or gangrene from 2014 onwards,none,0.9999954414032027
ventral hernia without obstruction or gangrene until 2013,none,0.9999847131798306
ventricular premature depolarization,none,0.9840661384987884
viral carditis,none,0.9999977055186127
vitamin b12 deficiency anaemia due to intrinsic factor deficiency,none,0.9999926845550523
vitamin d deficiency unspecified,none,0.999999612774776
war operations involving other explosions and fragments,none,0.9999986295320026
war operations occurring after cessation of hostilities,none,0.9999984807142569
water-transport-related drowning and submersion without accident to watercraft canoe or kayak,none,0.9999888260249189
water-transport-related drowning and submersion without accident to watercraft sailboat,none,0.9999942493727408
waterhouse-friderichsen syndrome,none,0.9999982719215136
whooping cough due to bordetella pertussis,none,0.999999493571153
whooping cough unspecified,none,0.999999612774776
wrist or foot drop acquired,none,0.9999989871425767
yellow nail syndrome,none,0.9999992551639781
zoster encephalitis,none,0.9999985847373903
