cause_of_death,category,confidence
medullary cystic kidney,none,0.999999612774776
meningitis unspecified,none,0.9999797059689797
meningococcaemia unspecified,none,0.9999514708518636
meningococcal infection unspecified,none,0.9999202862893253
menopausal and female climacteric states,none,0.9999932653888208
mental and behavioural disorders due to use of alcohol amnesic syndrome,none,0.999998033514701
mental and behavioural disorders due to use of alcohol unspecified mental and behavioural disorder,none,0.9999946662098577
mental and behavioural disorders due to use of cannabinoids dependence syndrome,none,0.9999964390767978
mental and behavioural disorders due to use of opioids dependence syndrome,none,0.9999981527181072
mental and behavioural disorders due to use of opioids harmful use,none,0.9999940550149023
mental and behavioural disorders due to use of tobacco unspecified mental and behavioural disorder,none,0.9999969310701484
mental and behavioural disorders due to use of volatile solvents dependence syndrome,none,0.9999983167161545
mesothelioma unspecified,none,0.9999891677052448
metaphyseal dysplasia,none,0.9999993743675585
migraine with aura [classical migraine],none,0.9999986295320168
mild cognitive disorder,none,0.9999998063873693
miliary tuberculosis unspecified,none,0.9999972734998231
mitochondrial myopathy not elsewhere classified,none,0.9999985103284967
mitral valve insufficiency,none,0.9999981079234738
mixed small and large cell difuse - 2008 version,none,0.9992497432751438
monoclonal gammopathy of undetermined significance mgus,none,0.9999971694767835
mononeuritis multiplex,none,0.999997779927489
monoplegia of lower limb,none,0.9999993743675443
motorcycle rider injured in collision with car pick-up truck or van passenger injured in traffic accident,none,0.9999969014558986
motorcycle rider injured in collision with heavy transport vehicle or bus passenger injured in nontraffic accident,none,0.9999981079235164
motorcycle rider injured in collision with heavy transport vehicle or bus passenger injured in traffic accident,none,0.9999985103284825
motorcycle rider injured in collision with railway train or railway vehicle driver injured in nontraffic accident,none,0.9999978399024083
motorcycle rider injured in collision with two- or three-wheeled motor vehicle driver injured in nontraffic accident,none,0.9999966182548317
motorcycle rider injured in collision with two- or three-wheeled motor vehicle driver injured in traffic accident,none,0.9999976910847802
motorcycle rider injured in noncollision transport accident driver injured in traffic accident,none,0.9999987783497418
mucinosis of skin,none,0.9999998063873693
mucocutaneous lymph node syndrome [kawasaki],none,0.9999970502734944
mucormycosis unspecified,none,0.9999998063873693
multifocal and multisystemic disseminated langerhans-cell histiocytosis [letterer-siwe disease],none,0.9999896004671488
multifocal and unisystemic langerhans-cell histiocytosis,none,0.9999929677547778
multiple congenital malformations not elsewhere classified,none,0.9999957982662006
multiple myeloma,none,1.0
muscular dystrophy,none,0.9999988975533081
mycetoma unspecified,none,0.9999903149357199
mycobacterial infection unspecified,none,0.9999989127336675
myelodysplastic syndrome with isolated del5q chromosomal abnormality,none,0.9999962606451188
nasal polyp unspecified,none,0.9999981079234738
neonatal aspiration of meconium,none,0.999999612774776
neonatal aspiration syndrome unspecified,none,0.9999988975533081
neonatal candidiasis,none,0.9999974374977262
neonatal cerebral leukomalacia,none,0.9999970798876493
neonatal conjunctivitis and dacryocystitis,none,0.9999954558370879
neoplasm of uncertain or unknown behaviour adrenal gland,none,0.99999807830926
neoplasm of uncertain or unknown behaviour aortic body and other paraganglia,none,0.9998338852566617
neoplasm of uncertain or unknown behaviour appendix,none,0.9999952174309467
neoplasm of uncertain or unknown behaviour cerebral meninges,none,0.9999947406185788
neoplasm of uncertain or unknown behaviour connective and other soft tissue,none,0.999990017302882
neoplasm of uncertain or unknown behaviour cranial nerves,none,0.9999883932635064
neoplasm of uncertain or unknown behaviour digestive organ unspecified,none,0.9999917309332294
neoplasm of uncertain or unknown behaviour endocrine gland unspecified,none,0.9999963350538166
neoplasm of uncertain or unknown behaviour female genital organ unspecified,none,0.9999904644986115
neoplasm of uncertain or unknown behaviour larynx,larynx cancer,0.9997043701081609
neoplasm of uncertain or unknown behaviour other male genital organs,none,0.9999789763274625
neoplasm of uncertain or unknown behaviour other respiratory organs,none,0.999973016287412
neoplasm of uncertain or unknown behaviour ovary,none,0.9999813899674261
neoplasm of uncertain or unknown behaviour parathyroid gland,none,0.9999940701950177
neoplasm of uncertain or unknown behaviour pituitary gland,none,0.9999918053415474
neoplasm of uncertain or unknown behaviour pleura,none,0.999987752458392
neoplasm of uncertain or unknown behaviour prostate,prostate cancer,0.9990719811869834
neoplasm of uncertain or unknown behaviour thymus,none,0.9999916413445681
neoplasm of uncertain or unknown behaviour thyroid gland,none,0.9999866796386938
neoplasm of uncertain or unknown behaviour uterus,none,0.9999829395873376
neurogenic bowel not elsewhere classified,none,0.9999835059821736
neuromuscular scoliosis,none,0.9999976607241555
neuromyelitis optica [devic],none,0.9999838036128745
neuronal ceroid lipofuscinosis,none,0.9999946510298469
neurosyphilis unspecified,none,0.9999983463303894
nocardiosis unspecified,none,0.9999980335146867
nodular lymphocyte predominant hodgkin lymphoma,none,0.999980793960556
nodular sclerosis classical hodgkin lymphoma,none,0.999998703940905
noninfective neonatal diarrhoea,none,0.9999987039408907
noninflammatory disorder of vagina unspecified,none,0.99999795910582
nonrheumatic mitral valve stenosis,none,0.9999973927030537
nonrheumatic tricuspid valve stenosis,none,0.9999687250815054
nonspecific urethritis,none,0.999999612774776
nontoxic goitre unspecified,none,0.9999926245804137
nquest adjourned,none,0.999927065195889
nutritional anaemia unspecified,none,0.9999985399427801
nutritional deficiency unspecified,none,0.9999998063873693
obstruction of bile duct,none,0.9999977503132139
occipital encephalocele,none,0.9999694251004155
occupant [any] of heavy transport vehicle injured in other specified transport accidents,none,0.9999797211486214
occupant of heavy transport vehicle injured in collision with car pick-up truck or van driver injured in traffic accident,none,0.9999973334746837
occupant of heavy transport vehicle injured in noncollision transport accident person on outside of vehicle injured in nontraffic accident,none,0.999992848552018
occupant of pick-up truck or van injured in collision with fixed or stationary object passenger injured in traffic accident,none,0.9999946069817487
occupant of pick-up truck or van injured in collision with fixed or stationary object unspecified occupant of pick-up truck or van injured in traffic accident,none,0.9999899436408162
occupant of pick-up truck or van injured in noncollision transport accident driver injured in traffic accident,none,0.9999978846969871
occupant of pick-up truck or van injured in noncollision transport accident person on outside of vehicle injured in traffic accident,none,0.9999912989168078
occupant of pick-up truck or van injured in noncollision transport accident unspecified occupant of pick-up truck or van injured in nontraffic accident,none,0.9995615306357865
occupant of pick-up truck or van injured in noncollision transport accident unspecified occupant of pick-up truck or van injured in traffic accident,none,0.9995501369261225
occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle,none,0.9999956350149883
occupant of streetcar injured by fall from streetcar,none,0.99999484464138
occupant of streetcar injured in other specified transport accidents,none,0.9999991063461252
occupant of three-wheeled motor vehicle injured in collision with car pick-up truck or van driver injured in traffic accident,none,0.9999937277664825
occupant of three-wheeled motor vehicle injured in collision with car pick-up truck or van person injured while boarding or alighting,none,0.9999722418576279
occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object driver injured in traffic accident,none,0.9999944429842247
occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus person on outside of vehicle injured in traffic accident,none,0.9999966926635845
occupant of three-wheeled motor vehicle injured in noncollision transport accident passenger injured in nontraffic accident,none,0.999998316716126
oedema of larynx,none,0.9901176149738184
oesophageal obstruction,none,0.9999822091987828
oesophageal web,none,0.9999969158898617
orchitis epididymitis and epididymo-orchitis without abscess,none,0.9999837147715639
osteolysis,none,0.9999996871837232
osteomyelitis unspecified,none,0.9999974671119066
osteomyelofibrosis,none,0.9999215822412587
osteonecrosis unspecified,none,0.9999879756825315
other acute osteomyelitis,none,0.9999983463303894
other acute rheumatic heart disease,none,0.9975229850752628
other alzheimer disease,none,0.9999963198735105
other amnesia,none,1.0
other amyloidosis,none,0.9999993743675585
other and unspecified adrenocortical insufficiency,none,0.9999968263007644
other and unspecified agents primarily acting on muscles,none,0.9999957238575854
other and unspecified cirrhosis of liver,none,0.999980972389532
other and unspecified convulsions,none,0.9999998063873693
other and unspecified gastroenteritis and colitis of infectious origin,none,0.9999998063873693
other and unspecified hydronephrosis,none,0.9999888845067518
other and unspecified intestinal obstruction,none,0.9999985399427375
other and unspecified water transport accidents unspecified watercraft,none,0.9999989423479343
other antidysrhythmic drugs not elsewhere classified,none,0.999940504708458
other atypical virus infections of central nervous system,none,0.9999939358117429
other autoimmune haemolytic anaemias,none,0.999996007058328
other benign neoplasm cervix uteri,none,0.9999987039408765
other bursitis not elsewhere classified,none,0.9999992551639781
other cardiovascular disorders originating in the perinatal period,none,0.999993026983088
other cervical disc disorders,none,0.9999987783497845
other childhood disintegrative disorder,none,0.9999965582800566
other complications associated with artificial fertilization,none,0.9999993743675443
other congenital ichthyosis,none,0.9999998063873693
other congenital malformation syndromes with other skeletal changes,none,0.9999976014956418
other congenital malformations of bile ducts,none,0.9999870220651564
other congenital malformations of bony thorax,none,0.999994904616237
other congenital malformations of diaphragm,none,0.9999977055186127
other congenital malformations of great veins,none,0.9999986591462894
other congenital malformations of hair,none,0.9999973479086816
other congenital malformations of lung,none,0.9999964390768689
other congenital malformations of oesophagus,none,0.9999730011084262
other congenital malformations of ribs,none,0.9999981823323232
other congenital malformations of upper limbs including shoulder girdle,none,0.9999955750403433
other deletions of part of a chromosome,none,0.9999991359604119
other depressive episodes,none,0.9999995679801056
other dermatomyositis,none,0.9999965582800566
other diseases of salivary glands,none,1.0
other disorders of globe,none,0.9999991359603977
other disorders of intestinal carbohydrate absorption,none,0.9999955302458821
other disorders of lung,pulmonary disease,0.6222956320983608
other emphysema,pulmonary disease,0.9999988231444054
other encephalitis myelitis and encephalomyelitis,none,0.9999991063461252
other forms of acute ischaemic heart disease,ischaemic heart disease,0.9999986295320168
other forms of acute pericarditis,none,0.952568743363365
other forms of chronic ischaemic heart disease,ischaemic heart disease,0.9999989423479485
other forms of leptospirosis,none,0.9999967670724138
other forms of scoliosis,none,0.9999996871837232
other fusion of spine,none,0.9999993743675585
other gonococcal infections,none,0.9999984207392991
other granulomatous disorders of skin and subcutaneous tissue,none,0.9999964094626477
other hereditary and idiopathic neuropathies,none,0.9999970798876919
other hereditary ataxias,none,0.9999991807550489
other histiocytosis syndromes,none,0.9999982719215704
other hydrocephalus,none,1.0
other hyperparathyroidism,none,0.9999986591462894
other hypoglycaemia,none,0.9999922669723279
other immediate postpartum haemorrhage,none,0.9999944574182233
other infective tenosynovitis,none,0.9999986591462894
other interstitial pulmonary diseases with fibrosis,pulmonary disease,0.9923764761087722
other intestinal escherichia coli infections,none,0.9999940998091269
other intestinal malabsorption,none,0.999984235626129
other iron deficiency anaemias,none,0.9999990167568458
other juvenile arthritis,none,0.9999993295729128
other lipid storage disorders,none,0.9999996871837232
other mature t/nk-cell lymphomas,none,0.9999978399023941
other megaloblastic anaemias not elsewhere classified,none,0.9999943533954341
other meningococcal infections,none,0.9999977503132139
other mitral valve diseases,none,0.9999676074896636
other mycobacterial infections,none,0.999999493571153
other myositis,none,0.9999978247221788
other neuromuscular dysfunction of bladder,none,0.999999493571153
other non-follicular lymphoma,none,0.9999993295729128
other nonrheumatic tricuspid valve disorders,none,0.9999965734603522
other obesity,none,1.0
other orthopoxvirus infections,none,0.9999988975533081
other osteoporosis,none,1.0
other pervasive developmental disorders,none,0.9999996871837232
other placental disorders,none,0.9999992999586204
other pneumonia organism unspecified,none,0.9999830436087975
other pulmonary aspergillosis,none,0.9999976311098272
other rupture of muscle nontraumatic,none,0.999995962264018
other secondary parkinsonism,none,0.9999984655338898
other secondary scoliosis,none,0.9999985399427375
other secondary syphilis,none,0.9999996871837232
other seropositive rheumatoid arthritis,none,0.9999947254384959
other severe and complicated plasmodium falciparum malaria,none,0.9999970798877061
other shock,none,1.0
other somatoform disorders,none,0.999999493571153
other specified abdominal hernia with gangrene,none,0.9999996871837232
other specified abdominal hernia with obstruction without gangrene,none,0.9999987935301421
other specified coagulation defects,none,0.9999985399427375
other specified conditions associated with female genital organs and menstrual cycle,none,0.9999961710561512
other specified conduction disorders,none,0.9999992551639781
other specified congenital infectious and parasitic diseases,none,0.9999937422003147
other specified congenital malformations of face and neck,none,0.9999874988736308
other specified congenital malformations of intestine,none,0.9999978695166718
other specified congenital malformations of kidney,none,0.9999984207393133
other specified congenital malformations of limbs,none,0.9999981079235306
other specified congenital malformations of spinal cord,none,0.9999978695166292
other specified degenerative diseases of basal ganglia,none,0.999993638177884
other specified diabetes mellitus with peripheral circulatory complications,none,0.9999963198734678
other specified diabetes mellitus with renal complications,none,0.9999987487354941
other specified diabetes mellitus with unspecified complications,none,0.9999970798876351
other specified diseases of liver,none,0.9999987783497845
other specified diseases of oesophagus,none,0.9999840868106818
other specified diseases of pancreas,none,0.9999944574181523
other specified diseases of pericardium,none,0.999999448776502
other specified diseases of pulmonary vessels,none,0.9999993743675585
other specified diseases of spinal cord,none,0.9999950830474323
other specified diseases of upper respiratory tract,none,0.9999964838712713
other specified disorders of central nervous system,none,0.9999984655339182
other specified disorders of kidney and ureter,none,0.9999986743266168
other specified disorders of muscle,none,0.999999493571153
other specified disorders of peritoneum,none,0.999999493571153
other specified disorders of prostate,none,0.99999822712696
other specified disorders of thyroid,none,0.9999987783497845
other specified disorders of veins,none,0.9999993743675585
other specified disorders of white blood cells,none,0.9999994191622202
other specified disturbances of cerebral status of newborn,none,0.9999990615514773
other specified epidermal thickening,none,0.9999988975533081
other specified heart block,none,0.999999448776502
other specified inflammation of vagina and vulva,none,0.9999954406567383
other specified inflammatory liver diseases,none,0.9999987039408765
other specified inflammatory spondylopathies,none,0.9999869476573364
other specified leukaemias,none,0.9990634486928591
other specified local infections of skin and subcutaneous tissue,none,0.9999988679390284
other specified mycoses,none,0.9999993743675585
other specified neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue,none,0.9999314313766857
other specified noninfective gastroenteritis and colitis,none,0.9999977503132281
other specified nutritional deficiencies,none,0.9999992999586204
other specified osteochondrodysplasias,none,0.9999875884618784
other specified peripheral vascular diseases,none,0.9999970054788393
other specified pregnancy-related conditions,none,0.999999091165777
other specified puerperal infections,none,0.999999493571153
other specified spondylopathies,none,0.9999983463303894
other specified symptoms and signs involving the digestive system and abdomen,none,0.999995098227805
other specified types of non-hodgkin lymphoma,none,0.9999972438855631
other specified viral diseases,none,0.9999987039408907
other specified zoonotic bacterial diseases not elsewhere classified,none,0.9999974822922586
other spontaneous pneumothorax,none,0.9999978991308366
other streptococcal sepsis,none,0.9999992999586204
other systemic antibiotics,none,0.9999865004630801
other thrombophilia,none,0.9999998063873693
other tricuspid valve diseases,none,0.9999993743675585
other vascular disorders of intestine,none,0.9999975119065114
other vincent infections,none,1.0
other viral infections of unspecified site,none,0.9999991359604119
otorhinolaryngological drugs and preparations,none,0.9999793187511309
paget disease of other bones,none,0.999999091165777
pain in limb,none,1.0
palmar fascial fibromatosis [dupuytren],none,0.9999903452963348
paraplegia unspecified,none,0.9999998063873693
parenteral anaesthetics,none,0.999998465533904
passenger of special construction vehicle injured in nontraffic accident,none,0.9999998063873693
patau syndrome unspecified,none,0.9999924605832006
patent ductus arteriosus,none,0.9999905237266457
pathological fracture not elsewhere classified,none,0.9999988975533223
pedal cyclist [any] injured in other specified transport accidents,none,0.999975474706764
pedal cyclist [any] injured in unspecified traffic accident,none,0.9999974374977262
pedal cyclist injured in collision with car pick-up truck or van passenger injured in traffic accident,none,0.9999970950679669
pedal cyclist injured in collision with fixed or stationary object driver injured in nontraffic accident,none,0.9999966926636271
pedal cyclist injured in collision with other pedal cycle driver injured in traffic accident,none,0.9999976166759674
pedal cyclist injured in collision with pedestrian or animal driver injured in traffic accident,none,0.9999976462902243
pedal cyclist injured in collision with two- or three-wheeled motor vehicle passenger injured in traffic accident,none,0.9999972142713324
pedal cyclist injured in noncollision transport accident passenger injured in nontraffic accident,none,0.999999612774776
pedestrian injured in collision with car pick-up truck or van nontraffic accident,none,0.9999901365054463
pedestrian injured in collision with car pick-up truck or van unspecified whether traffic or nontraffic accident,none,0.9999916269108374
pedestrian injured in collision with heavy transport vehicle or bus traffic accident,none,0.9999790659149749
pedestrian injured in collision with railway train or railway vehicle traffic accident,none,0.9999989127336675
pedestrian injured in collision with two- or three-wheeled motor vehicle traffic accident,none,0.9999972438855915
pedestrian injured in traffic accident involving other and unspecified motor vehicles,none,0.9999981975127001
pemphigus vulgaris,none,0.9999970350932343
peptic ulcer site unspecified chronic without haemorrhage or perforation,none,0.9999966182548743
peptic ulcer site unspecified unspecified as acute or chronic without haemorrhage or perforation,none,0.9999978846969871
peritonitis unspecified,none,1.0
persistant atrial fibrillation from 2014 onwards,none,0.9999784843433859
person injured in collision between car and bus traffic,none,0.9999984655338472
person injured in collision between car and heavy transport vehicle traffic,none,0.9999991063461252
person injured in collision between other specified motor vehicles traffic,none,0.99999764629021
person injured in unspecified vehicle accident,none,0.99999901675686
person injured while boarding or alighting from special industrial vehicle,none,0.9999934445664708
person on outside of special agricultural vehicle injured in nontraffic accident,none,0.9999983167161829
personality disorder unspecified,none,0.9999993743675585
phakomatosis unspecified,none,0.9999866196651401
pharyngeal pouch,none,1.0
phlebitis and thrombophlebitis of femoral vein,none,0.999998510328511
phlebitis and thrombophlebitis of lower extremities unspecified,none,0.9999969014559412
phlebitis and thrombophlebitis of unspecified site,none,0.99999795910582
plasmodium falciparum malaria unspecified,none,0.9999968414811634
pneumonia due to escherichia coli,none,0.9999978846970013
pneumonia due to other streptococci,none,0.9999945022126507
polyarteritis nodosa,none,0.9999978695166292
polyarthrosis unspecified,none,0.9999942486265332
polymyalgia rheumatica,none,0.9999973182943767
portal hypertension,none,0.9999988975533081
portal vein-hepatic artery fistula,none,0.999999493571153
postprocedural renal failure,none,0.9999991359604119
pre-eclampsia unspecified,none,0.9999976311098983
pre-existing hypertensive heart and renal disease complicating pregnancy childbirth and the puerperium,none,0.9999784699101009
predominantly obsessional thoughts or ruminations,none,0.9999994191622202
premature separation of placenta unspecified,none,0.9999991807550489
prepatellar bursitis,none,0.9999956790630465
primary atelectasis of newborn,none,0.9999993743675585
primary cutaneous cd30-positive t-cell proliferations,none,0.999992669374759
psoriasis unspecified,none,0.9999895253131033
psychostimulants with abuse potential,none,0.9999998063873693
pulmonary actinomycosis,pulmonary disease,0.7057668864465134
pulmonary embolism without mention of acute cor pulmonale,pulmonary disease,0.9465853475161895
pulmonary heart disease unspecified,pulmonary disease,0.9989606704202261
pulmonary nocardiosis,pulmonary disease,0.9986725185849159
pulmonary toxoplasmosis,pulmonary disease,0.9975213613939609
pulmonary valve insufficiency,pulmonary disease,0.5926551635545276
pure hyperglyceridaemia,none,0.9999849956309699
purulent endophthalmitis,none,0.9999982719215562
pustulosis palmaris et plantaris,none,0.9999989423479343
pyridoxine deficiency,none,0.9999993743675443
qualitative platelet defects,none,0.9999963646680781
rabies unspecified,none,0.9999998063873693
rapidly progressive nephritic syndrome unspecified,none,0.9999573115661262
re-entry ventricular arrhythmia,none,0.9999501148835193
rectal abscess,none,0.9999987783497418
rectal fistula,none,0.9999995679801056
rectal polyp,none,0.9999751019241452
recurrent depressive disorder current episode severe without psychotic symptoms,none,0.999998674326631
refractory anaemia with excess of blasts,none,0.9999966478690305
renal agenesis unilateral,none,0.9999950534334788
renal hypoplasia unspecified,none,0.9999908813344917
renal osteodystrophy,none,0.9999933397973667
renal tubulo-interstitial disease unspecified,none,0.9999950534334788
respiratory arrest,none,0.9999987487355083
respiratory failure of newborn,none,0.999999493571153
respiratory tuberculosis unspecified without mention of bacteriological or histological confirmation,none,0.9990412367212689
retropharyngeal and parapharyngeal abscess,none,0.9999948302075746
rheumatic aortic valve disease unspecified,none,0.9999967966866313
rheumatoid lung disease,pulmonary disease,0.9840459582195034
rheumatoid nodule,none,0.9999977055187121
rheumatoid vasculitis,none,0.9999982567411922
rhinocerebral mucormycosis,none,0.9999988679390426
rider or occupant injured in collision with fixed or stationary object,none,0.999996975864644
rider or occupant injured in other and unspecified transport accidents,none,0.9999985399427375
rotaviral enteritis,none,0.9999990615514773
salicylates,none,0.9999992103693378
salmonella sepsis,none,0.9999996871837232
sarcoidosis of other and combined sites,none,0.9999639715299679
schistosomiasis due to schistosoma haematobium [urinary schistosomiasis],none,0.9999821803309544
secondary and unspecified malignant neoplasm lymph node unspecified,none,0.9999781419201736
secondary and unspecified malignant neoplasm lymph nodes of head face and neck,none,0.9999977206990108
secondary malignant neoplasm of bone and bone marrow,none,0.999990955742988
secondary malignant neoplasm of brain and cerebral meninges,none,0.999997601495656
secondary malignant neoplasm of other and unspecified digestive organs,none,0.9999666242776628
secondary malignant neoplasm of other specified sites,none,0.9999988679390142
secondary thrombocytopenia,none,0.999997869516615
sepsis due to staphylococcus aureus,none,0.9999980631288848
sepsis due to streptococcus group a,none,0.9999889740947682
sepsis due to unspecified staphylococcus,none,0.9999869476570664
sepsis of newborn due to escherichia coli,none,0.999998346330432
sepsis unspecified,none,0.9999998063873693
sequelae of intracerebral haemorrhage,none,0.9999714962969858
sequelae of other and unspecified cerebrovascular diseases,none,0.999949250888455
sequelae of other and unspecified transport accidents,none,0.9999695739148461
sequelae of other specified infectious and parasitic diseases,none,0.9999507556658083
sequelae of respiratory and unspecified tuberculosis,none,0.9999178872282624
sequestration of lung,none,0.7296969370087768
seronegative rheumatoid arthritis,none,0.9999941294234501
severe combined immunodeficiency [scid] with low t- and b-cell numbers,none,0.9999971102483274
severe depressive episode without psychotic symptoms,none,0.9999990615514773
shock unspecified,none,1.0
sicca syndrome [sjgren],none,0.9999655810929442
sinus fistula and cyst of branchial cleft,none,0.9999994191622202
slow fetal growth unspecified,none,0.9999978247221788
small cell b-cell lymphoma,none,0.9999966326887338
small for gestational age,none,0.999999493571153
soft tissue disorder unspecified,none,0.9999998063873693
solitary plasmacytoma,none,0.99999727349988
spastic paraplegia,none,0.9999986591462894
specific isolated phobias,none,0.999999493571153
spina bifida unspecified,none,0.999999612774776
spinal muscular atrophy unspecified,none,0.9999988231444054
spinal stenosis,none,0.9999993743675585
spontaneous abortion complete or unspecified with other and unspecified complications,none,0.9999967222778139
spontaneous rupture of unspecified tendon,none,0.9999988231444054
stage i decubitus ulcer and pressure area from 2014 onwards,none,0.9999813899672272
stenosis of aorta,none,0.9999982271269742
stenosis of larynx,none,0.9997678069500223
streptococcal infection unspecified site,none,0.9999981975127143
striatonigral degeneration,none,0.999999493571153
subarachnoid haemorrhage from anterior communicating artery,none,0.9999866796392338
subarachnoid haemorrhage from middle cerebral artery,none,0.9999893764960447
subcortical vascular dementia,none,0.9999986591462752
subcutaneous phaeomycotic abscess and cyst,none,0.9999946214157356
subsequent myocardial infarction of unspecified site,ischaemic heart disease,0.9978049155013207
suppurative otitis media unspecified,none,0.9999984655339182
surgical operation with transplant of whole organ,none,0.9999981079235306
surgical procedure unspecified,none,0.9999976311098983
syringomyelia and syringobulbia,none,0.9999994191622202
systemic inflammatory response syndrome unspecified,none,0.9999988679390426
systemic involvement of connective tissue unspecified,none,1.0
systemic lupus erythematosus with organ or system involvement,none,0.999986515642754
thalassaemia unspecified,none,0.9999987783497845
thiamine deficiency unspecified,none,0.9999989719621736
thoracic spina bifida without hydrocephalus,none,0.9999992999586204
thyrotoxicosis unspecified,none,0.9999858300445319
toxic liver disease with cholestasis,none,0.9999991807550347
toxic liver disease with other disorders of liver,none,0.9999978695166292
toxic shock syndrome,none,0.9999996871837232
transient cerebral ischaemic attack unspecified,cerebrovascular disease,0.9767279784261144
trichilemmal cyst,none,1.0
trigeminal neuralgia,none,0.9999996871837232
triploidy and polyploidy,none,0.9999994191622202
tubal pregnancy,none,0.9999938166089671
tuberculosis complicating pregnancy childbirth and the puerperium,none,0.9999942341925091
tuberculosis of intestines peritoneum and mesenteric glands,none,0.9999857260225548
tuberculosis of larynx trachea and bronchus without mention of bacteriological or histological confirmation,none,0.99999210372155
tuberculosis of other specified organs,none,0.9999985103284967
tuberous sclerosis,none,0.999997064707474
typhoid fever,none,0.999999448776502
ulcer of anus and rectum,none,0.9046366956920612
ulceration of vulva,none,0.9999998063873693
ulcerative chronic pancolitis,colorectal cancer,0.6224477269259671
ultralight microlight or powered-glider accident injuring occupant,none,0.9999978846970156
umbilical hernia without obstruction or gangrene,none,0.9999856068212692
unilateral or unspecified femoral hernia with gangrene,none,0.9999991807550489
unilateral or unspecified femoral hernia with obstruction without gangrene,none,0.9999980335146867
unilateral or unspecified femoral hernia without obstruction or gangrene,none,0.9999989127336675
unilateral or unspecified inguinal hernia without obstruction or gangrene,none,0.999999225549702
unspecified abdominal hernia with gangrene,none,0.9999976014956418
unspecified brain damage due to birth injury,none,0.9999989423479485
unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident,none,0.9999982423073093
unspecified cleft palate with unilateral cleft lip,none,0.9999962750790727
unspecified diabetes mellitus with ketoacidosis,none,0.9999976311098272
unspecified diabetes mellitus with unspecified complications,none,0.9999968414811066
unspecified haemorrhoids with other complications until 2013 - then moved to k64,none,0.9999491468691177
unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident,none,0.9999977206990392
unspecified nephritic syndrome diffuse endocapillary proliferative glomerulonephritis,none,0.9999829547672844
unspecified nephritic syndrome other,none,0.9999799147570224
unspecified pre-existing hypertension complicating pregnancy childbirth and the puerperium,none,0.9999950389994289
unspecified respiratory condition due to chemicals gases fumes and vapours,none,0.9840552418630235
unspecified viral hepatitis without hepatic coma,none,0.9999082477479377
unspecified visual impairment binocular,none,0.999997199091084
urethral abscess,none,0.9997935456362961
urethral disorder unspecified,none,0.9999029433126232
urinary calculus unspecified,none,0.9999971542964932
urinary catheterization,none,0.9999950830474892
urticaria unspecified,none,0.999999493571153
vaccine or biological substance unspecified,none,0.9999989423479485
vaginal delivery following previous caesarean section,none,0.9999946662101561
varicella meningitis,none,0.9999995679801056
varicose veins of other specified sites,none,0.9999991807550489
vascular disorder of intestine unspecified,none,0.9999946958244534
vasculitis limited to skin unspecified,none,0.9999975119065825
ventral hernia with gangrene from 2014 onwards,none,0.9999955598600345
ventral hernia with obstruction without gangrene from 2014 onwards,none,0.9999793635451786
ventral hernia without obstruction or gangrene from 2014 onwards,none,0.9999807787805852
ventral hernia without obstruction or gangrene until 2013,none,0.9999987935301421
ventricular premature depolarization,none,0.9999883036754568
viral carditis,none,0.9999993295729128
vitamin b12 deficiency anaemia due to intrinsic factor deficiency,none,0.9999985847373477
vitamin d deficiency unspecified,none,0.999997631109884
war operations involving other explosions and fragments,none,0.999999493571153
war operations occurring after cessation of hostilities,none,0.9999962006703652
water-transport-related drowning and submersion without accident to watercraft canoe or kayak,none,0.9999978846970013
water-transport-related drowning and submersion without accident to watercraft sailboat,none,0.9999980783092742
waterhouse-friderichsen syndrome,none,1.0
whooping cough due to bordetella pertussis,none,0.9999977503131713
whooping cough unspecified,none,0.999999493571153
wrist or foot drop acquired,none,1.0
yellow nail syndrome,none,0.9999998063873693
zoster encephalitis,none,0.9999907917456364
