cause_of_death,category,confidence
mandibulofacial dysostosis,none,0.9999991807550347
mania with psychotic symptoms,none,0.9999998063873693
mantle cell lymphoma,none,0.999995247045033
mast cell leukaemia,none,0.8668027565361781
maternal care for intrauterine death,none,0.9999990615514773
measles complicated by pneumonia,none,0.999999091165777
meconium plug syndrome,none,0.9999963942823689
medullary cystic kidney,none,0.9998401868466998
meningitis unspecified,none,1.0
meningococcaemia unspecified,none,0.9999798403494754
meningococcal infection unspecified,none,0.9999991359604119
menopausal and female climacteric states,none,0.9999998063873693
mental and behavioural disorders due to use of alcohol amnesic syndrome,none,0.9999938469695036
mental and behavioural disorders due to use of alcohol unspecified mental and behavioural disorder,none,0.9999909268750493
mental and behavioural disorders due to use of cannabinoids dependence syndrome,none,0.9999128370544177
mental and behavioural disorders due to use of opioids dependence syndrome,none,0.9999946813902808
mental and behavioural disorders due to use of opioids harmful use,none,0.9999939661724393
mental and behavioural disorders due to use of tobacco unspecified mental and behavioural disorder,none,0.9748838555606282
mental and behavioural disorders due to use of volatile solvents dependence syndrome,none,0.9999914629138447
mesothelioma unspecified,none,0.9995975184170097
metaphyseal dysplasia,none,0.9999989423479343
migraine with aura [classical migraine],none,0.9999653426958863
mild cognitive disorder,none,0.9999996871837232
miliary tuberculosis unspecified,none,0.9999998063873693
mitochondrial myopathy not elsewhere classified,none,0.9999987487354941
mitral valve insufficiency,none,0.9940669485654776
mixed small and large cell difuse - 2008 version,none,0.9990747854843163
monoclonal gammopathy of undetermined significance mgus,none,0.9999846532056275
mononeuritis multiplex,none,0.9999992103693378
monoplegia of lower limb,none,0.9999989871425625
motorcycle rider injured in collision with car pick-up truck or van passenger injured in traffic accident,none,0.999982925900287
motorcycle rider injured in collision with heavy transport vehicle or bus passenger injured in nontraffic accident,none,0.9999890348156758
motorcycle rider injured in collision with heavy transport vehicle or bus passenger injured in traffic accident,none,0.999992774890042
motorcycle rider injured in collision with railway train or railway vehicle driver injured in nontraffic accident,none,0.999994547753359
motorcycle rider injured in collision with two- or three-wheeled motor vehicle driver injured in nontraffic accident,none,0.9999719594107446
motorcycle rider injured in collision with two- or three-wheeled motor vehicle driver injured in traffic accident,none,0.999969441026801
motorcycle rider injured in noncollision transport accident driver injured in traffic accident,none,0.9999981975127001
mucinosis of skin,none,0.9999991359603977
mucocutaneous lymph node syndrome [kawasaki],none,0.999997855082766
mucormycosis unspecified,none,0.9999989871425767
multifocal and multisystemic disseminated langerhans-cell histiocytosis [letterer-siwe disease],none,0.9999862483713099
multifocal and unisystemic langerhans-cell histiocytosis,none,0.9999974230637839
multiple congenital malformations not elsewhere classified,none,0.9999944725985154
multiple myeloma,none,0.9986557741848918
muscular dystrophy,none,0.999999612774776
mycetoma unspecified,none,0.9999995679801056
mycobacterial infection unspecified,none,0.9999991359603977
myelodysplastic syndrome with isolated del5q chromosomal abnormality,none,0.9739485534051446
nasal polyp unspecified,none,0.9999938166089671
neonatal aspiration of meconium,none,0.9999987487355083
neonatal aspiration syndrome unspecified,none,0.9999992999586204
neonatal candidiasis,none,0.999999612774776
neonatal cerebral leukomalacia,none,0.999999612774776
neonatal conjunctivitis and dacryocystitis,none,0.9999992551639781
neoplasm of uncertain or unknown behaviour adrenal gland,none,0.9999971694767835
neoplasm of uncertain or unknown behaviour aortic body and other paraganglia,none,0.999990494112827
neoplasm of uncertain or unknown behaviour appendix,none,0.9999139242220617
neoplasm of uncertain or unknown behaviour cerebral meninges,none,0.9999978695166292
neoplasm of uncertain or unknown behaviour connective and other soft tissue,none,0.9999932805690663
neoplasm of uncertain or unknown behaviour cranial nerves,none,0.9999972438855631
neoplasm of uncertain or unknown behaviour digestive organ unspecified,none,0.999864989051942
neoplasm of uncertain or unknown behaviour endocrine gland unspecified,none,0.9999969310701058
neoplasm of uncertain or unknown behaviour female genital organ unspecified,none,0.9999922229242637
neoplasm of uncertain or unknown behaviour larynx,larynx cancer,0.9572854154134008
neoplasm of uncertain or unknown behaviour other male genital organs,none,0.9999553603441874
neoplasm of uncertain or unknown behaviour other respiratory organs,none,0.9994142952052363
neoplasm of uncertain or unknown behaviour ovary,none,0.9999980783092742
neoplasm of uncertain or unknown behaviour parathyroid gland,none,0.9999944429842957
neoplasm of uncertain or unknown behaviour pituitary gland,none,0.9999962158507122
neoplasm of uncertain or unknown behaviour pleura,none,0.9999182896012598
neoplasm of uncertain or unknown behaviour prostate,prostate cancer,0.946581950927406
neoplasm of uncertain or unknown behaviour thymus,none,0.9999914181195393
neoplasm of uncertain or unknown behaviour thyroid gland,none,0.9999958134465272
neoplasm of uncertain or unknown behaviour uterus,none,0.9999950534333225
neurogenic bowel not elsewhere classified,none,0.999999448776502
neuromuscular scoliosis,none,0.9999980783092174
neuromyelitis optica [devic],none,0.9999960070583422
neuronal ceroid lipofuscinosis,none,0.9999956646293001
neurosyphilis unspecified,none,0.9999985847373761
nocardiosis unspecified,none,0.9999991359604119
nodular lymphocyte predominant hodgkin lymphoma,none,0.999996335053845
nodular sclerosis classical hodgkin lymphoma,none,0.9999988231444196
noninfective neonatal diarrhoea,none,0.9999985551231056
noninflammatory disorder of vagina unspecified,none,0.9999978991308366
nonrheumatic mitral valve stenosis,none,0.999887866003427
nonrheumatic tricuspid valve stenosis,none,0.9999939365581919
nonspecific urethritis,none,0.9999985551231341
nontoxic goitre unspecified,none,0.9999937422004426
nquest adjourned,none,0.9999798851434043
nutritional anaemia unspecified,none,1.0
nutritional deficiency unspecified,none,0.999999612774776
obstruction of bile duct,none,0.9999946958241692
occipital encephalocele,none,0.9999998063873693
occupant [any] of heavy transport vehicle injured in other specified transport accidents,none,0.9999921933101107
occupant of heavy transport vehicle injured in collision with car pick-up truck or van driver injured in traffic accident,none,0.9999834027069362
occupant of heavy transport vehicle injured in noncollision transport accident person on outside of vehicle injured in nontraffic accident,none,0.9999892139924257
occupant of pick-up truck or van injured in collision with fixed or stationary object passenger injured in traffic accident,none,0.9999888412053671
occupant of pick-up truck or van injured in collision with fixed or stationary object unspecified occupant of pick-up truck or van injured in traffic accident,none,0.9999724665719952
occupant of pick-up truck or van injured in noncollision transport accident driver injured in traffic accident,none,0.9999876787966067
occupant of pick-up truck or van injured in noncollision transport accident person on outside of vehicle injured in traffic accident,none,0.999989810004627
occupant of pick-up truck or van injured in noncollision transport accident unspecified occupant of pick-up truck or van injured in nontraffic accident,none,0.9999385550111778
occupant of pick-up truck or van injured in noncollision transport accident unspecified occupant of pick-up truck or van injured in traffic accident,none,0.9999686673464859
occupant of railway train or railway vehicle injured by fall from railway train or railway vehicle,none,0.9999967526383817
occupant of streetcar injured by fall from streetcar,none,0.9999948750020613
occupant of streetcar injured in other specified transport accidents,none,0.9999973334746979
occupant of three-wheeled motor vehicle injured in collision with car pick-up truck or van driver injured in traffic accident,none,0.9999955309921476
occupant of three-wheeled motor vehicle injured in collision with car pick-up truck or van person injured while boarding or alighting,none,0.9999911508465718
occupant of three-wheeled motor vehicle injured in collision with fixed or stationary object driver injured in traffic accident,none,0.9999958886016705
occupant of three-wheeled motor vehicle injured in collision with heavy transport vehicle or bus person on outside of vehicle injured in traffic accident,none,0.9999923573072089
occupant of three-wheeled motor vehicle injured in noncollision transport accident passenger injured in nontraffic accident,none,0.9999952477914972
oedema of larynx,none,0.9869886396944989
oesophageal obstruction,none,0.9988277393417528
oesophageal web,none,0.9999945318265595
orchitis epididymitis and epididymo-orchitis without abscess,none,0.9999923269466608
osteolysis,none,1.0
osteomyelitis unspecified,none,0.9999998063873693
osteomyelofibrosis,none,0.9999985551231341
osteonecrosis unspecified,none,0.9999949190498161
other acute osteomyelitis,none,1.0
other acute rheumatic heart disease,none,0.9975133755988087
other alzheimer disease,none,0.9999975119065114
other amnesia,none,1.0
other amyloidosis,none,0.9999998063873693
other and unspecified adrenocortical insufficiency,none,0.9999881244989696
other and unspecified agents primarily acting on muscles,none,0.9999993743675585
other and unspecified cirrhosis of liver,none,0.9999796467414158
other and unspecified convulsions,none,0.9999983463304178
other and unspecified gastroenteritis and colitis of infectious origin,none,0.999998510328511
other and unspecified hydronephrosis,none,0.9999980783092742
other and unspecified intestinal obstruction,none,0.9999992551639781
other and unspecified water transport accidents unspecified watercraft,none,0.999997855082766
other antidysrhythmic drugs not elsewhere classified,none,0.9999941597840245
other atypical virus infections of central nervous system,none,0.9999976014956418
other autoimmune haemolytic anaemias,none,0.9999953662482919
other benign neoplasm cervix uteri,none,0.9999851300131144
other bursitis not elsewhere classified,none,0.9999985847373903
other cardiovascular disorders originating in the perinatal period,none,0.9999173808407155
other cervical disc disorders,none,0.9999988231444054
other childhood disintegrative disorder,none,0.999998703940905
other complications associated with artificial fertilization,none,0.9999931909805646
other congenital ichthyosis,none,0.9999996871837232
other congenital malformation syndromes with other skeletal changes,none,0.9999761899119911
other congenital malformations of bile ducts,none,0.9999848020214858
other congenital malformations of bony thorax,none,0.9999910605117287
other congenital malformations of diaphragm,none,0.9999945766214308
other congenital malformations of great veins,none,0.9999959774442618
other congenital malformations of hair,none,0.9999933397973099
other congenital malformations of lung,none,0.999168076896592
other congenital malformations of oesophagus,none,0.9997909092588037
other congenital malformations of ribs,none,0.9999932357746084
other congenital malformations of upper limbs including shoulder girdle,none,0.9999956646292291
other deletions of part of a chromosome,none,0.9999987487355225
other depressive episodes,none,0.9999989871425625
other dermatomyositis,none,0.999995723857628
other diseases of salivary glands,none,0.9999949342304988
other disorders of globe,none,0.9999993743675443
other disorders of intestinal carbohydrate absorption,none,0.9999933101832942
other disorders of lung,none,0.8932060563485907
other emphysema,pulmonary disease,0.9524793694956436
other encephalitis myelitis and encephalomyelitis,none,0.9999987487354799
other forms of acute ischaemic heart disease,ischaemic heart disease,0.9978106769296227
other forms of acute pericarditis,none,0.9998857053949807
other forms of chronic ischaemic heart disease,ischaemic heart disease,0.9999392679507743
other forms of leptospirosis,none,0.9999989871425767
other forms of scoliosis,none,0.999999612774776
other fusion of spine,none,1.0
other gonococcal infections,none,0.9999993295729128
other granulomatous disorders of skin and subcutaneous tissue,none,0.999995545425963
other hereditary and idiopathic neuropathies,none,0.9999939957863606
other hereditary ataxias,none,0.9999981231038354
other histiocytosis syndromes,none,0.9999964542571768
other hydrocephalus,none,0.9999980039004184
other hyperparathyroidism,none,0.9999991063461252
other hypoglycaemia,none,0.9999974822922444
other immediate postpartum haemorrhage,none,0.9999969310701058
other infective tenosynovitis,none,0.9999980335146867
other interstitial pulmonary diseases with fibrosis,pulmonary disease,0.9859065311807232
other intestinal escherichia coli infections,none,0.9999973782692541
other intestinal malabsorption,none,0.9999993743675585
other iron deficiency anaemias,none,0.999999612774776
other juvenile arthritis,none,0.9999992999586204
other lipid storage disorders,none,0.9999969158898333
other mature t/nk-cell lymphomas,none,0.9996456927727144
other megaloblastic anaemias not elsewhere classified,none,0.9999980486950046
other meningococcal infections,none,0.9999979143112662
other mitral valve diseases,none,0.9999760858897236
other mycobacterial infections,none,0.9999958134466409
other myositis,none,0.999986515642754
other neuromuscular dysfunction of bladder,none,0.9999987039408765
other non-follicular lymphoma,none,0.9999130450778898
other nonrheumatic tricuspid valve disorders,none,0.9999550171807257
other obesity,none,0.9999752211255001
other orthopoxvirus infections,none,0.9999981079235164
other osteoporosis,none,1.0
other pervasive developmental disorders,none,0.999996364668007
other placental disorders,none,0.9999938166089671
other pneumonia organism unspecified,none,0.9148793061264943
other pulmonary aspergillosis,none,0.9940846290068603
other rupture of muscle nontraumatic,none,0.999998510328511
other secondary parkinsonism,none,1.0
other secondary scoliosis,none,0.9999941742179908
other secondary syphilis,none,0.999999493571153
other seropositive rheumatoid arthritis,none,0.9999993743675585
other severe and complicated plasmodium falciparum malaria,none,0.9999958286268966
other shock,none,1.0
other somatoform disorders,none,0.999999493571153
other specified abdominal hernia with gangrene,none,0.9999992551639639
other specified abdominal hernia with obstruction without gangrene,none,0.9999966478690163
other specified coagulation defects,none,0.9999996871837232
other specified conditions associated with female genital organs and menstrual cycle,none,0.99999807830926
other specified conduction disorders,none,0.9999615427523965
other specified congenital infectious and parasitic diseases,none,0.9999889740952513
other specified congenital malformations of face and neck,none,0.9999955302457115
other specified congenital malformations of intestine,none,0.999994412623869
other specified congenital malformations of kidney,none,0.9999919693385111
other specified congenital malformations of limbs,none,0.999993593383339
other specified congenital malformations of spinal cord,none,0.999988631667836
other specified degenerative diseases of basal ganglia,none,0.9999976311098414
other specified diabetes mellitus with peripheral circulatory complications,none,0.9998548133798638
other specified diabetes mellitus with renal complications,none,0.9999951430223036
other specified diabetes mellitus with unspecified complications,none,0.9998982059961447
other specified diseases of liver,none,0.9999833716000484
other specified diseases of oesophagus,none,0.9947307320925028
other specified diseases of pancreas,none,0.9996600066581922
other specified diseases of pericardium,none,0.9999778139313202
other specified diseases of pulmonary vessels,none,0.9769633013056128
other specified diseases of spinal cord,none,0.9999960222387146
other specified diseases of upper respiratory tract,none,0.9998871060673336
other specified disorders of central nervous system,none,0.9999986295319884
other specified disorders of kidney and ureter,none,0.9999194967157389
other specified disorders of muscle,none,0.9999991807550489
other specified disorders of peritoneum,none,0.9999986295319742
other specified disorders of prostate,none,0.9975141416159954
other specified disorders of thyroid,none,0.9999929973691953
other specified disorders of veins,none,0.9999992999586204
other specified disorders of white blood cells,none,0.9998555580993771
other specified disturbances of cerebral status of newborn,none,0.9999984359196229
other specified epidermal thickening,none,0.9999988231444196
other specified heart block,none,0.9998380863106828
other specified inflammation of vagina and vulva,none,0.9999977654935986
other specified inflammatory liver diseases,none,0.9999935933834101
other specified inflammatory spondylopathies,none,0.999997556701033
other specified leukaemias,none,0.9940679942297408
other specified local infections of skin and subcutaneous tissue,none,0.9999833123723809
other specified mycoses,none,0.9999991063461252
other specified neoplasms of uncertain or unknown behaviour of lymphoid haematopoietic and related tissue,none,0.9999662674245219
other specified noninfective gastroenteritis and colitis,none,0.9999976462901958
other specified nutritional deficiencies,none,0.9999983463303894
other specified osteochondrodysplasias,none,0.9999979887200443
other specified peripheral vascular diseases,none,0.9999006938458752
other specified pregnancy-related conditions,none,0.9999973182942914
other specified puerperal infections,none,0.9999981079235306
other specified spondylopathies,none,0.999996096647352
other specified symptoms and signs involving the digestive system and abdomen,none,0.9999828955403807
other specified types of non-hodgkin lymphoma,none,0.999987275649612
other specified viral diseases,none,0.9999983463303752
other specified zoonotic bacterial diseases not elsewhere classified,none,0.9999913588913811
other spontaneous pneumothorax,none,0.966884607464795
other streptococcal sepsis,none,0.9999982719215562
other systemic antibiotics,none,0.9999648211046633
other thrombophilia,none,0.9999947702327079
other tricuspid valve diseases,none,0.9999977206990108
other vascular disorders of intestine,none,0.9999994191622202
other vincent infections,none,0.9999991359604119
other viral infections of unspecified site,none,0.9999940550148597
otorhinolaryngological drugs and preparations,none,0.9999962902592928
paget disease of other bones,none,0.999998703940905
pain in limb,none,0.9999998063873693
palmar fascial fibromatosis [dupuytren],none,0.9999876036419098
paraplegia unspecified,none,0.9999996871837232
parenteral anaesthetics,none,0.9999990167568458
passenger of special construction vehicle injured in nontraffic accident,none,0.9999942941671589
patau syndrome unspecified,none,0.9999992551639639
patent ductus arteriosus,none,0.9999985103284967
pathological fracture not elsewhere classified,none,0.9999977951078457
pedal cyclist [any] injured in other specified transport accidents,none,0.9999887364367452
pedal cyclist [any] injured in unspecified traffic accident,none,0.9999931317522021
pedal cyclist injured in collision with car pick-up truck or van passenger injured in traffic accident,none,0.9999877091568431
pedal cyclist injured in collision with fixed or stationary object driver injured in nontraffic accident,none,0.9999922828986366
pedal cyclist injured in collision with other pedal cycle driver injured in traffic accident,none,0.9999876787967488
pedal cyclist injured in collision with pedestrian or animal driver injured in traffic accident,none,0.9999934301324156
pedal cyclist injured in collision with two- or three-wheeled motor vehicle passenger injured in traffic accident,none,0.9999741201985108
pedal cyclist injured in noncollision transport accident passenger injured in nontraffic accident,none,0.9999845347503008
pedestrian injured in collision with car pick-up truck or van nontraffic accident,none,0.9999784410421815
pedestrian injured in collision with car pick-up truck or van unspecified whether traffic or nontraffic accident,none,0.9999606361906351
pedestrian injured in collision with heavy transport vehicle or bus traffic accident,none,0.999977204237975
pedestrian injured in collision with railway train or railway vehicle traffic accident,none,0.9999960670331552
pedestrian injured in collision with two- or three-wheeled motor vehicle traffic accident,none,0.999983417140335
pedestrian injured in traffic accident involving other and unspecified motor vehicles,none,0.9999927445295239
pemphigus vulgaris,none,0.9999991807550489
peptic ulcer site unspecified chronic without haemorrhage or perforation,none,0.9998699653330141
peptic ulcer site unspecified unspecified as acute or chronic without haemorrhage or perforation,none,0.9999963502342508
peritonitis unspecified,none,0.9999994191622202
persistant atrial fibrillation from 2014 onwards,none,0.9704584806984576
person injured in collision between car and bus traffic,none,0.9999933253634694
person injured in collision between car and heavy transport vehicle traffic,none,0.9999953669945999
person injured in collision between other specified motor vehicles traffic,none,0.9999912693027105
person injured in unspecified vehicle accident,none,0.9999987487355083
person injured while boarding or alighting from special industrial vehicle,none,0.9999974526779923
person on outside of special agricultural vehicle injured in nontraffic accident,none,0.9999924165351989
personality disorder unspecified,none,0.9999991359604119
phakomatosis unspecified,none,0.999999493571153
pharyngeal pouch,none,0.9999826860042091
phlebitis and thrombophlebitis of femoral vein,none,0.9998725723059741
phlebitis and thrombophlebitis of lower extremities unspecified,none,0.9999968862756266
phlebitis and thrombophlebitis of unspecified site,none,0.9999985551231199
plasmodium falciparum malaria unspecified,none,1.0
pneumonia due to escherichia coli,none,0.9998874932503703
pneumonia due to other streptococci,none,0.9999979887200869
polyarteritis nodosa,none,0.9999996871837232
polyarthrosis unspecified,none,0.9999948446415932
polymyalgia rheumatica,none,0.9999981527181214
portal hypertension,none,0.9999950086389415
portal vein-hepatic artery fistula,none,0.9999983911250051
postprocedural renal failure,none,0.9999643739189237
pre-eclampsia unspecified,none,0.9999428438486943
pre-existing hypertensive heart and renal disease complicating pregnancy childbirth and the puerperium,none,0.9997567618380442
predominantly obsessional thoughts or ruminations,none,0.9999913285307639
premature separation of placenta unspecified,none,0.9999992999586204
prepatellar bursitis,none,0.9999960366726083
primary atelectasis of newborn,none,0.9999873052637331
primary cutaneous cd30-positive t-cell proliferations,none,0.9999879908629667
psoriasis unspecified,none,1.0
psychostimulants with abuse potential,none,0.9999781715344364
pulmonary actinomycosis,none,0.994081525097906
pulmonary embolism without mention of acute cor pulmonale,none,0.9323554816590476
pulmonary heart disease unspecified,none,0.7546462853892
pulmonary nocardiosis,none,0.9999828052052033
pulmonary toxoplasmosis,none,0.9999932950028919
pulmonary valve insufficiency,none,0.9998229052229601
pure hyperglyceridaemia,none,0.9999939358119987
purulent endophthalmitis,none,0.9999993743675585
pustulosis palmaris et plantaris,none,0.9999988679390142
pyridoxine deficiency,none,1.0
qualitative platelet defects,none,0.9999998063873693
rabies unspecified,none,1.0
rapidly progressive nephritic syndrome unspecified,none,0.9999998063873693
re-entry ventricular arrhythmia,none,0.9999196751336497
rectal abscess,none,0.9999854276451373
rectal fistula,none,0.999999493571153
rectal polyp,none,0.9999933845918719
recurrent depressive disorder current episode severe without psychotic symptoms,none,0.9999931165718167
refractory anaemia with excess of blasts,none,0.9464629992039849
renal agenesis unilateral,none,1.0
renal hypoplasia unspecified,none,0.9999998063873693
renal osteodystrophy,none,0.9999998063873693
renal tubulo-interstitial disease unspecified,none,0.9999989127336675
respiratory arrest,none,0.9706080331153216
respiratory failure of newborn,none,0.9999486101099865
respiratory tuberculosis unspecified without mention of bacteriological or histological confirmation,none,0.9045493970758645
retropharyngeal and parapharyngeal abscess,none,0.9999977654935986
rheumatic aortic valve disease unspecified,none,0.9996474050691078
rheumatoid lung disease,none,0.9465372456312193
rheumatoid nodule,none,0.9999892869081769
rheumatoid vasculitis,none,0.9999960518529385
rhinocerebral mucormycosis,none,0.9999923565607184
rider or occupant injured in collision with fixed or stationary object,none,0.9999961262616491
rider or occupant injured in other and unspecified transport accidents,none,0.99999901675686
rotaviral enteritis,none,0.999999612774776
salicylates,none,0.9999977206990108
salmonella sepsis,none,0.9999980335146867
sarcoidosis of other and combined sites,none,0.9999963646680212
schistosomiasis due to schistosoma haematobium [urinary schistosomiasis],none,0.9999824187335612
secondary and unspecified malignant neoplasm lymph node unspecified,none,0.9998904137873957
secondary and unspecified malignant neoplasm lymph nodes of head face and neck,none,0.9997462776766605
secondary malignant neoplasm of bone and bone marrow,none,0.9999782163273384
secondary malignant neoplasm of brain and cerebral meninges,none,0.9999989871425767
secondary malignant neoplasm of other and unspecified digestive organs,none,0.999972420285888
secondary malignant neoplasm of other specified sites,none,0.9999982719215704
secondary thrombocytopenia,none,0.9999974374976693
sepsis due to staphylococcus aureus,none,0.9999994191622202
sepsis due to streptococcus group a,none,0.9999976014955707
sepsis due to unspecified staphylococcus,none,0.9999991063461252
sepsis of newborn due to escherichia coli,none,0.9999985551231199
sepsis unspecified,none,0.9999995679801056
sequelae of intracerebral haemorrhage,none,0.7980209007732364
sequelae of other and unspecified cerebrovascular diseases,none,0.9968138137948734
sequelae of other and unspecified transport accidents,none,0.9999843851878982
sequelae of other specified infectious and parasitic diseases,none,0.9999876188224247
sequelae of respiratory and unspecified tuberculosis,none,0.9997283607214213
sequestration of lung,none,0.99978505801907
seronegative rheumatoid arthritis,none,0.9999962454648138
severe combined immunodeficiency [scid] with low t- and b-cell numbers,none,0.9999579234840656
severe depressive episode without psychotic symptoms,none,0.9999979887200869
shock unspecified,none,1.0
sicca syndrome [sjgren],none,0.9999551363820879
sinus fistula and cyst of branchial cleft,none,0.9999984359196087
slow fetal growth unspecified,none,0.9999895997208167
small cell b-cell lymphoma,none,0.9999787675383651
small for gestational age,none,0.9999998063873693
soft tissue disorder unspecified,none,0.9999986591462752
solitary plasmacytoma,none,0.9999832372181827
spastic paraplegia,none,1.0
specific isolated phobias,none,0.9999998063873693
spina bifida unspecified,none,0.999999493571153
spinal muscular atrophy unspecified,none,0.9999998063873693
spinal stenosis,none,0.999989599720973
spontaneous abortion complete or unspecified with other and unspecified complications,none,0.9999949494105564
spontaneous rupture of unspecified tendon,none,0.9999998063873693
stage i decubitus ulcer and pressure area from 2014 onwards,none,0.9999927741437786
stenosis of aorta,none,0.9739932859610159
stenosis of larynx,none,0.8511659399730214
streptococcal infection unspecified site,none,0.9999980183344259
striatonigral degeneration,none,0.9999967966866029
subarachnoid haemorrhage from anterior communicating artery,none,0.8354245442435559
subarachnoid haemorrhage from middle cerebral artery,none,0.9991941349151074
subcortical vascular dementia,none,0.9998400972637154
subcutaneous phaeomycotic abscess and cyst,none,0.9999984207392991
subsequent myocardial infarction of unspecified site,ischaemic heart disease,0.9398936899209369
suppurative otitis media unspecified,none,0.9999998063873693
surgical operation with transplant of whole organ,none,0.9999996871837232
surgical procedure unspecified,none,0.9999978991308366
syringomyelia and syringobulbia,none,0.9999992551639639
systemic inflammatory response syndrome unspecified,none,0.9999923861746632
systemic involvement of connective tissue unspecified,none,0.9999983015357898
systemic lupus erythematosus with organ or system involvement,none,0.9999979591058058
thalassaemia unspecified,none,0.9999998063873693
thiamine deficiency unspecified,none,1.0
thoracic spina bifida without hydrocephalus,none,0.9999992551639781
thyrotoxicosis unspecified,none,1.0
toxic liver disease with cholestasis,none,0.9999943678292326
toxic liver disease with other disorders of liver,none,0.9999974078834897
toxic shock syndrome,none,0.9999998063873693
transient cerebral ischaemic attack unspecified,cerebrovascular disease,0.6220304363353858
trichilemmal cyst,none,0.9999998063873693
trigeminal neuralgia,none,1.0
triploidy and polyploidy,none,0.9999981079235164
tubal pregnancy,none,1.0
tuberculosis complicating pregnancy childbirth and the puerperium,none,0.9999977654935986
tuberculosis of intestines peritoneum and mesenteric glands,none,0.9999962158506269
tuberculosis of larynx trachea and bronchus without mention of bacteriological or histological confirmation,none,0.9463408871289277
tuberculosis of other specified organs,none,0.9999990319372213
tuberous sclerosis,none,0.9999996871837232
typhoid fever,none,0.9999998063873693
ulcer of anus and rectum,none,0.9999712131019768
ulceration of vulva,none,0.9999987039408907
ulcerative chronic pancolitis,none,0.9998170356858456
ultralight microlight or powered-glider accident injuring occupant,none,0.9999930573437427
umbilical hernia without obstruction or gangrene,none,0.9999992551639781
unilateral or unspecified femoral hernia with gangrene,none,0.9999977951078741
unilateral or unspecified femoral hernia with obstruction without gangrene,none,0.9999841763986237
unilateral or unspecified femoral hernia without obstruction or gangrene,none,0.9999936829722462
unilateral or unspecified inguinal hernia without obstruction or gangrene,none,0.9999382399738338
unspecified abdominal hernia with gangrene,none,0.9999989871425625
unspecified brain damage due to birth injury,none,0.9999990615514773
unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident,none,0.9999908972609914
unspecified cleft palate with unilateral cleft lip,none,0.9999977206990392
unspecified diabetes mellitus with ketoacidosis,none,0.9999785739300868
unspecified diabetes mellitus with unspecified complications,none,0.9999819115681584
unspecified haemorrhoids with other complications until 2013 - then moved to k64,none,0.999957714700643
unspecified motorcycle rider injured in collision with other and unspecified motor vehicles in traffic accident,none,0.9999859203792861
unspecified nephritic syndrome diffuse endocapillary proliferative glomerulonephritis,none,0.9997338250210562
unspecified nephritic syndrome other,none,0.99999535181428
unspecified pre-existing hypertension complicating pregnancy childbirth and the puerperium,none,0.9998836055165932
unspecified respiratory condition due to chemicals gases fumes and vapours,none,0.7056124971544294
unspecified viral hepatitis without hepatic coma,none,0.9999955454260199
unspecified visual impairment binocular,none,0.9999963646679928
urethral abscess,none,0.9999992999586204
urethral disorder unspecified,none,1.0
urinary calculus unspecified,none,0.9998393192688425
urinary catheterization,none,0.9999988679390142
urticaria unspecified,none,0.9999996871837232
vaccine or biological substance unspecified,none,0.9999978399024225
vaginal delivery following previous caesarean section,none,0.9999981678984412
varicella meningitis,none,0.9999992103693378
varicose veins of other specified sites,none,0.9999972886801153
vascular disorder of intestine unspecified,none,0.9999249644804352
vasculitis limited to skin unspecified,none,0.9999968118669447
ventral hernia with gangrene from 2014 onwards,none,0.9999825675489733
ventral hernia with obstruction without gangrene from 2014 onwards,none,0.9999903005019516
ventral hernia without obstruction or gangrene from 2014 onwards,none,0.9999927445296234
ventral hernia without obstruction or gangrene until 2013,none,0.9999802283139791
ventricular premature depolarization,none,0.976976876258523
viral carditis,none,0.9999965134855514
vitamin b12 deficiency anaemia due to intrinsic factor deficiency,none,0.9999915821163115
vitamin d deficiency unspecified,none,0.9999989871425767
war operations involving other explosions and fragments,none,0.9999984359196229
war operations occurring after cessation of hostilities,none,0.9999984063053712
water-transport-related drowning and submersion without accident to watercraft canoe or kayak,none,0.9999856523612172
water-transport-related drowning and submersion without accident to watercraft sailboat,none,0.9999926997352463
waterhouse-friderichsen syndrome,none,0.9999976462902243
whooping cough due to bordetella pertussis,none,0.9999994191622202
whooping cough unspecified,none,0.999999612774776
wrist or foot drop acquired,none,0.9999992999586204
yellow nail syndrome,none,0.9999575347829163
zoster encephalitis,none,0.9999981823323942
